,DEPTH,VP,RHOB,AI
18992,3469.6909,1756.62,2.001,3514.996610229492
18993,3469.8433,1755.9813,1.997,3506.6947025146487
18994,3469.9956,1763.7545,1.994,3516.9265061035157
18995,3470.1479,1764.7812,1.994,3518.9738125
18996,3470.3003,1770.5708,1.993,3528.7476059570313
18997,3470.4529,1774.2644,1.99,3530.7861645507815
18998,3470.6052,1775.9152,1.989,3532.2952554931644
18999,3470.7576,1771.1626,1.986,3517.5289189453124
19000,3470.9099,1768.8097,1.984,3509.3184296875
19001,3471.0625,1741.8768,1.979,3447.1742486572266
19002,3471.2148,1731.9498,1.976,3422.3328623046873
19003,3471.3672,1735.5304,1.983,3441.5567742919925
19004,3471.5195,1737.4586,1.984,3447.1178984375
19005,3471.6721,1756.6752,1.998,3509.836991455078
19006,3471.8245,1760.6389,1.999,3519.5171931152345
19007,3471.9768,1763.0864,1.999,3524.4097651367188
19008,3472.1292,1763.387,1.999,3525.0105388183597
19009,3472.2815,1767.5713,1.999,3533.3750068359377
19010,3472.4341,1771.5743,1.999,3541.3771072998047
19011,3472.5864,1778.0802,2.0,3556.160400390625
19012,3472.7388,1780.6871,2.001,3563.154954711914
19013,3472.8911,1777.7649,2.002,3559.085314941406
19014,3473.0437,1775.9869,2.003,3557.301837768555
19015,3473.196,1768.5829,2.004,3544.2401030273436
19016,3473.3484,1764.2267,2.005,3537.2745025634763
19017,3473.5007,1758.2448,2.006,3527.038970458984
19018,3473.6531,1758.4623,2.007,3529.233796508789
19019,3473.8057,1760.4347,2.007,3533.192427612305
19020,3473.958,1766.8124,2.007,3545.992442504883
19021,3474.1104,1766.4539,2.007,3545.2728918457033
19022,3474.2627,1758.4357,2.007,3529.1803875732426
19023,3474.4153,1754.7557,2.007,3521.794764770508
19024,3474.5676,1753.3639,2.007,3519.001330444336
19025,3474.72,1755.6831,2.007,3523.6559926757814
19026,3474.8723,1763.3156,2.006,3537.2109968261716
19027,3475.0249,1767.7288,2.006,3546.063892089843
19028,3475.1772,1774.6855,2.006,3560.0192070312496
19029,3475.3296,1772.9857,2.01,3563.701292724609
19030,3475.4819,1769.828,2.017,3569.7430819091796
19031,3475.6343,1768.6058,2.021,3574.3523924560545
19032,3475.7869,1768.3168,2.029,3587.914731323242
19033,3475.9392,1780.4989,2.034,3621.534765380859
19034,3476.0916,1808.0764,2.042,3692.092041503906
19035,3476.2439,1822.9637,2.044,3726.1378950195312
19036,3476.3965,1838.6721,2.043,3756.407139404297
19037,3476.5488,1835.2775,2.04,3743.9660302734374
19038,3476.7012,1822.6283,2.032,3703.580697265625
19039,3476.8535,1798.8013,2.029,3649.767775878906
19040,3477.0061,1787.2461,2.029,3626.32232421875
19041,3477.1584,1768.8977,2.026,3583.786750488281
19042,3477.3108,1763.5111,2.025,3571.109994506836
19043,3477.4631,1781.2184,2.023,3603.4047904052736
19044,3477.6155,1782.6266,2.023,3606.253585327149
19045,3477.7681,1784.0697,2.019,3602.0367286376954
19046,3477.9204,1789.2682,2.018,3610.743204345703
19047,3478.0728,1791.6311,2.015,3610.1366735839847
19048,3478.2251,1794.1627,2.015,3615.237880249024
19049,3478.3777,1792.004,2.016,3612.68012109375
19050,3478.53,1789.849,2.017,3610.1254310302734
19051,3478.6824,1785.506,2.02,3606.7220825195313
19052,3478.8347,1781.8024,2.02,3599.2407836914062
19053,3478.9873,1776.1781,2.018,3584.3274069824215
19054,3479.1396,1776.9526,2.017,3584.1134682617185
19055,3479.292,1765.1984,2.015,3556.8747039794926
19056,3479.4443,1757.205,2.013,3537.253576538086
19057,3479.5967,1749.4031,2.013,3521.5483923339843
19058,3479.7493,1746.8188,2.013,3516.346340332031
19059,3479.9016,1753.5687,2.012,3528.1802758789063
19060,3480.054,1779.101,2.012,3579.551115722656
19061,3480.2063,1790.223,2.012,3601.928721191406
19062,3480.3589,1790.3617,2.012,3602.2077290039065
19063,3480.5112,1790.7734,2.012,3603.03615625
19064,3480.6636,1771.5609,2.013,3566.152118041992
19065,3480.8159,1760.8854,2.013,3544.66226184082
19066,3480.9685,1755.6678,2.014,3535.9150432128904
19067,3481.1208,1758.1471,2.017,3546.1826900634765
19068,3481.2732,1766.6575,2.022,3572.1814057617185
19069,3481.4255,1774.8878,2.025,3594.147830200195
19070,3481.5779,1781.5648,2.028,3613.0134536132814
19071,3481.7305,1780.5922,2.028,3611.040906738281
19072,3481.8828,1787.4471,2.036,3639.2423842773437
19073,3482.0352,1789.7615,2.04,3651.113408203125
19074,3482.1875,1794.1722,2.043,3665.4938887939456
19075,3482.3401,1795.9825,2.044,3670.9883198242187
19076,3482.4924,1802.0823,2.043,3681.6540886230473
19077,3482.6448,1806.2131,2.042,3688.287221191406
19078,3482.7971,1809.9354,2.04,3692.2682666015626
19079,3482.9497,1810.1315,2.04,3692.6681982421874
19080,3483.1021,1811.1805,2.041,3696.6194862060547
19081,3483.2544,1815.8019,2.038,3700.6042312011714
19082,3483.4067,1818.4651,2.037,3704.213384033203
19083,3483.5591,1820.8214,2.036,3707.192393066406
19084,3483.7117,1816.5845,2.036,3698.565986328125
19085,3483.864,1803.5448,2.033,3666.6065780029294
19086,3484.0164,1797.4244,2.032,3652.366458984375
19087,3484.1687,1793.6742,2.03,3641.158614501953
19088,3484.3213,1793.5131,2.03,3640.8315148925776
19089,3484.4736,1806.0758,2.029,3664.5278096923826
19090,3484.626,1810.9395,2.029,3674.396150390625
19091,3484.7783,1811.5238,2.028,3673.770273925781
19092,3484.9309,1808.2914,2.027,3665.4066309814457
19093,3485.0833,1803.0768,2.025,3651.230484008789
19094,3485.2356,1793.8827,2.023,3629.024682739258
19095,3485.3879,1772.6295,2.021,3582.4842530517576
19096,3485.5403,1765.8536,2.021,3568.790201782226
19097,3485.6929,1760.4823,2.022,3559.6952102050777
19098,3485.8452,1756.9645,2.023,3554.3391380615235
19099,3485.9976,1775.3732,2.026,3596.906040283203
19100,3486.1499,1793.3966,2.025,3631.628128051758
19101,3486.3025,1793.6212,2.024,3630.2893408203126
19102,3486.4548,1799.264,2.027,3647.1082052001957
19103,3486.6072,1792.9165,2.029,3637.827586425781
19104,3486.7595,1784.2172,2.03,3621.960841064453
19105,3486.9121,1784.2172,2.03,3621.960841064453
19106,3487.0645,1776.3644,2.025,3597.137869262695
19107,3487.2168,1777.587,2.023,3596.05857409668
19108,3487.3691,1777.9006,2.018,3587.803480957031
19109,3487.5215,1777.0072,2.018,3586.0005339355466
19110,3487.6741,1775.6637,2.019,3585.0650028076175
19111,3487.8264,1776.5334,2.019,3586.821030029297
19112,3487.9788,1784.6316,2.02,3604.9558154296874
19113,3488.1311,1786.414,2.02,3608.5561596679686
19114,3488.2837,1794.76,2.02,3625.4152197265626
19115,3488.436,1785.4918,2.02,3606.6934790039063
19116,3488.5884,1765.9554,2.02,3567.229997558594
19117,3488.7407,1755.1682,2.02,3545.4397900390627
19118,3488.8933,1747.995,2.021,3532.697885131836
19119,3489.0457,1746.7239,2.021,3530.1289553222655
19120,3489.198,1748.5057,2.02,3531.9815893554687
19121,3489.3503,1754.5656,2.018,3540.7132834472654
19122,3489.5027,1755.0226,2.018,3541.635572509765
19123,3489.6553,1754.6989,2.018,3540.982284423828
19124,3489.8076,1759.3835,2.019,3552.1953771972658
19125,3489.96,1769.1003,2.021,3575.351790771484
19126,3490.1123,1773.808,2.022,3586.63974243164
19127,3490.2649,1770.7587,2.022,3580.474024658203
19128,3490.4172,1770.7587,2.022,3580.474024658203
19129,3490.5696,1779.691,2.025,3603.8743560791013
19130,3490.7219,1786.5808,2.027,3621.399302978516
19131,3490.8745,1789.7748,2.028,3629.663254394531
19132,3491.0269,1788.2064,2.028,3626.4826215820312
19133,3491.1792,1788.7305,2.027,3625.7566601562503
19134,3491.3315,1791.6863,2.027,3631.748088134766
19135,3491.4839,1791.6542,2.025,3628.099703979492
19136,3491.6365,1793.1122,2.025,3631.0521697998047
19137,3491.7888,1785.93,2.024,3614.7224287109375
19138,3491.9412,1782.9596,2.023,3606.927260131836
19139,3492.0935,1777.5233,2.021,3592.3746204833983
19140,3492.2461,1776.5638,2.021,3590.435526245117
19141,3492.3984,1790.72,2.022,3620.8357807617185
19142,3492.5508,1802.3912,2.025,3649.842251586914
19143,3492.7031,1801.1444,2.026,3649.1185729980466
19144,3492.8557,1800.0647,2.027,3648.731141357422
19145,3493.0081,1797.585,2.028,3645.50230078125
19146,3493.1604,1797.6678,2.031,3651.0633966064456
19147,3493.3127,1799.318,2.033,3658.013480102539
19148,3493.4651,1812.6708,2.035,3688.785029907227
19149,3493.6177,1816.5393,2.035,3696.657489013672
19150,3493.77,1815.997,2.035,3695.553789672852
19151,3493.9224,1816.8497,2.036,3699.106053222656
19152,3494.0747,1813.6237,2.035,3690.724142456055
19153,3494.2273,1811.6378,2.035,3686.6829583740237
19154,3494.3796,1813.1636,2.036,3691.6010371093753
19155,3494.532,1815.5675,2.038,3700.1265749511717
19156,3494.6843,1808.0712,2.039,3686.6571094970705
19157,3494.8369,1809.9369,2.039,3690.4613179931644
19158,3494.9893,1816.6221,2.037,3700.459157226562
19159,3495.1416,1817.0074,2.034,3695.7931457519526
19160,3495.2939,1819.6237,2.032,3697.475271484375
19161,3495.4463,1819.1007,2.031,3694.593537963867
19162,3495.5989,1817.2949,2.03,3689.10869140625
19163,3495.7512,1815.4731,2.032,3689.0414296875
19164,3495.9036,1820.6288,2.033,3701.3383182373045
19165,3496.0559,1833.4493,2.033,3727.402509887695
19166,3496.2085,1833.9877,2.033,3728.4969349365233
19167,3496.3608,1833.3307,2.034,3728.9946203613276
19168,3496.5132,1827.3927,2.034,3716.9167521972654
19169,3496.6655,1815.953,2.035,3695.4643609619143
19170,3496.8181,1810.3629,2.035,3684.0885321044925
19171,3496.9705,1807.6028,2.034,3676.664061035156
19172,3497.1228,1809.0996,2.033,3677.899505859375
19173,3497.2751,1828.5071,2.032,3715.52638671875
19174,3497.4275,1829.973,2.032,3718.505181640625
19175,3497.5801,1828.7062,2.031,3714.1022449951174
19176,3497.7324,1827.5413,2.03,3709.908757324218
19177,3497.8848,1839.8982,2.029,3733.153434326172
19178,3498.0371,1843.4022,2.029,3740.2631077880856
19179,3498.1897,1836.8749,2.027,3723.3453775634766
19180,3498.342,1832.8182,2.026,3713.2897487792966
19181,3498.4944,1818.8927,2.025,3683.2577178955075
19182,3498.6467,1810.649,2.025,3666.5643218994137
19183,3498.7993,1814.2449,2.023,3670.2173781738284
19184,3498.9517,1825.3143,2.021,3688.960263061523
19185,3499.104,1812.4933,2.021,3663.048931274414
19186,3499.2563,1815.8018,2.02,3667.91955078125
19187,3499.4087,1814.7225,2.02,3665.739519042969
19188,3499.5613,1828.6088,2.022,3697.4469221191403
19189,3499.7136,1823.4471,2.023,3688.833571411133
19190,3499.866,1818.8689,2.025,3683.209515380859
19191,3500.0183,1816.7051,2.026,3680.64448828125
19192,3500.1709,1807.9337,2.023,3657.4499071044925
19193,3500.3232,1802.9408,2.022,3645.54628930664
19194,3500.4756,1795.5233,2.021,3628.7526204833985
19195,3500.6279,1792.5892,2.02,3621.030251464844
19196,3500.7805,1786.537,2.02,3608.8047143554686
19197,3500.9329,1778.6016,2.02,3592.7751562500002
19198,3501.0852,1764.4491,2.019,3562.422726196289
19199,3501.2375,1762.1007,2.019,3557.6813294677736
19200,3501.3899,1760.8734,2.018,3553.4425476074216
19201,3501.5425,1772.4288,2.018,3576.761385009765
19202,3501.6948,1783.0592,2.017,3596.4304146728514
19203,3501.8472,1782.3158,2.016,3593.14864453125
19204,3501.9995,1787.5883,2.015,3601.9903375244144
19205,3502.1521,1788.1018,2.014,3601.2370385742183
19206,3502.3044,1789.96,2.016,3608.55928125
19207,3502.4568,1795.058,2.019,3624.2220684814456
19208,3502.6091,1792.6322,2.02,3621.1170483398437
19209,3502.7617,1789.1533,2.022,3617.6680136718746
19210,3502.9141,1788.6984,2.022,3616.7480925292966
19211,3503.0664,1800.935,2.023,3643.2916235351563
19212,3503.2188,1802.3033,2.023,3646.059666381836
19213,3503.3711,1802.2633,2.023,3645.9786673583985
19214,3503.5237,1803.5154,2.023,3648.511615478516
19215,3503.676,1805.9084,2.024,3655.158697265625
19216,3503.8284,1801.2806,2.025,3647.5932952880858
19217,3503.9807,1793.8143,2.026,3634.2678347167966
19218,3504.1333,1788.78,2.027,3625.857119384766
19219,3504.2856,1787.108,2.029,3626.042197387695
19220,3504.438,1787.899,2.029,3627.6471680908203
19221,3504.5903,1786.2804,2.029,3624.362922485351
19222,3504.7427,1786.5665,2.029,3624.943485961914
19223,3504.8953,1791.8497,2.029,3635.663105102539
19224,3505.0476,1794.9115,2.029,3641.8754315185547
19225,3505.2,1798.8112,2.028,3647.9890268554686
19226,3505.3523,1798.8726,2.025,3642.7169311523435
19227,3505.5049,1797.0853,2.024,3637.3007021484377
19228,3505.6572,1793.1494,2.022,3625.748115234375
19229,3505.8096,1793.7513,2.022,3626.96521508789
19230,3505.9619,1787.1184,2.023,3615.3405397949223
19231,3506.1145,1785.9867,2.023,3613.0510826416016
19232,3506.2668,1783.6674,2.024,3610.1427333984375
19233,3506.4192,1786.9933,2.024,3616.8744111328124
19234,3506.5715,1794.439,2.024,3631.94446484375
19235,3506.7239,1799.2913,2.025,3643.5648010253904
19236,3506.8765,1801.6683,2.027,3651.9817149658206
19237,3507.0288,1805.0336,2.028,3660.608078613281
19238,3507.1812,1804.8553,2.03,3663.856353759765
19239,3507.3335,1803.3297,2.03,3660.7593151855467
19240,3507.4861,1805.9587,2.033,3671.5141188964844
19241,3507.6384,1809.0458,2.035,3681.4081549072266
19242,3507.7908,1813.5306,2.038,3695.9754436035155
19243,3507.9431,1811.1385,2.039,3692.9115030517582
19244,3508.0957,1803.0189,2.036,3670.946522949219
19245,3508.248,1796.768,2.033,3652.829230834961
19246,3508.4004,1785.644,2.028,3621.286119140625
19247,3508.5527,1792.9126,2.027,3634.233835449219
19248,3508.7051,1795.403,2.027,3639.2817879638674
19249,3508.8577,1801.5045,2.029,3655.25266418457
19250,3509.01,1804.1844,2.03,3662.4944299316403
19251,3509.1624,1802.9435,2.033,3665.38409777832
19252,3509.3147,1802.3505,2.033,3664.178493041992
19253,3509.4673,1798.5465,2.033,3656.445052368164
19254,3509.6196,1795.2025,2.032,3647.851509765625
19255,3509.772,1794.3759,2.032,3646.171736328125
19256,3509.9243,1796.2427,2.032,3649.9651171875003
19257,3510.0769,1798.879,2.031,3653.523306518555
19258,3510.2292,1802.6359,2.031,3661.1534403076175
19259,3510.3816,1804.1743,2.031,3664.278036621094
19260,3510.5339,1805.2352,2.031,3666.432751098633
19261,3510.6863,1799.7245,2.03,3653.440709228515
19262,3510.8389,1799.442,2.03,3652.8672937011715
19263,3510.9912,1795.054,2.025,3634.9842590332028
19264,3511.1436,1793.1947,2.022,3625.83968774414
19265,3511.2959,1791.9053,2.016,3612.48103125
19266,3511.4485,1793.2958,2.015,3613.490989379883
19267,3511.6008,1787.6996,2.016,3604.00236328125
19268,3511.7532,1775.1188,2.018,3582.1896867675778
19269,3511.9055,1772.5957,2.019,3578.8707246093754
19270,3512.0581,1765.4086,2.02,3566.1253100585936
19271,3512.2104,1763.5354,2.019,3560.577973388672
19272,3512.3628,1760.3549,2.018,3552.3961042480464
19273,3512.5151,1763.256,2.018,3558.2505705566405
19274,3512.6675,1761.7,2.017,3553.348801513672
19275,3512.8201,1759.7067,2.017,3549.3283433837887
19276,3512.9724,1753.985,2.015,3534.2797454833985
19277,3513.1248,1751.9113,2.013,3526.5973560791012
19278,3513.2771,1744.2399,2.009,3504.1778951416013
19279,3513.4297,1746.7048,2.009,3509.130011474609
19280,3513.582,1754.9712,2.009,3525.737123535156
19281,3513.7344,1762.591,2.01,3542.8077941894526
19282,3513.8867,1774.5089,2.013,3572.0864381103515
19283,3514.0393,1779.4808,2.014,3583.874401611328
19284,3514.1917,1781.6676,2.014,3588.2785515136716
19285,3514.344,1781.7352,2.015,3590.196487426758
19286,3514.4963,1779.9288,2.017,3590.1164561767578
19287,3514.6487,1778.2013,2.018,3588.41021118164
19288,3514.8013,1773.2863,2.018,3578.491662353515
19289,3514.9536,1773.0264,2.02,3581.51326171875
19290,3515.106,1769.5992,2.02,3574.5904711914063
19291,3515.2583,1774.1527,2.019,3582.014321411133
19292,3515.4109,1775.3901,2.019,3584.5126860351565
19293,3515.5632,1787.9764,2.02,3611.7124096679686
19294,3515.7156,1791.1376,2.022,3621.6801730957027
19295,3515.8679,1783.3514,2.027,3614.853369750977
19296,3516.0205,1804.9548,2.029,3662.2533581542966
19297,3516.1729,1802.1958,2.031,3660.259671386719
19298,3516.3252,1800.4446,2.031,3656.702942138672
19299,3516.4775,1795.233,2.037,3656.8896866455075
19300,3516.6299,1794.1415,2.04,3660.0486181640626
19301,3516.7825,1793.355,2.042,3662.030870117187
19302,3516.9348,1794.0538,2.043,3665.251980834961
19303,3517.0872,1790.7654,2.041,3654.9521423339843
19304,3517.2395,1787.8024,2.039,3645.3290286865235
19305,3517.3921,1786.9049,2.036,3638.138391113281
19306,3517.5444,1786.4713,2.035,3635.469122924805
19307,3517.6968,1786.8778,2.034,3634.509460693359
19308,3517.8491,1788.8505,2.034,3638.521843505859
19309,3518.0017,1780.9373,2.033,3620.6454411621094
19310,3518.1541,1780.1255,2.032,3617.2149921875002
19311,3518.3064,1778.9095,2.031,3612.965287719727
19312,3518.4587,1775.1842,2.022,3589.422460693359
19313,3518.6111,1779.8536,2.017,3589.964787231445
19314,3518.7637,1793.4242,2.011,3606.5760548095705
19315,3518.916,1799.1783,2.011,3618.1476512451172
19316,3519.0684,1792.99,2.009,3602.1168903808593
19317,3519.2207,1782.9902,2.009,3582.0273808593747
19318,3519.3733,1766.232,2.008,3546.5939677734377
19319,3519.5256,1755.518,2.007,3523.3245142822266
19320,3519.678,1751.4843,2.008,3516.9803798828125
19321,3519.8303,1759.9974,2.011,3539.354844848633
19322,3519.9829,1780.3019,2.016,3589.08858984375
19323,3520.1353,1793.1182,2.018,3618.5124550781247
19324,3520.2876,1799.879,2.019,3633.955758178711
19325,3520.4399,1802.3896,2.02,3640.82708984375
19326,3520.5923,1788.205,2.021,3613.962216186523
19327,3520.7449,1780.126,2.021,3597.6345986328124
19328,3520.8972,1764.3668,2.022,3567.549712646484
19329,3521.0496,1763.7655,2.022,3566.333846923828
19330,3521.2019,1768.9552,2.022,3576.8274147949214
19331,3521.3545,1774.8292,2.022,3588.7046901855465
19332,3521.5068,1778.6809,2.022,3596.4927963867185
19333,3521.6592,1779.375,2.022,3597.89625
19334,3521.8115,1780.4528,2.022,3600.075478271484
19335,3521.9641,1788.212,2.022,3615.7647370605464
19336,3522.1165,1788.8508,2.022,3617.0563784179685
19337,3522.2688,1800.0353,2.022,3639.6713327636717
19338,3522.4211,1795.9446,2.023,3633.195885498047
19339,3522.5735,1795.0623,2.026,3636.7961303710936
19340,3522.7261,1794.2094,2.027,3636.8623536376954
19341,3522.8784,1796.8624,2.029,3645.8338638916016
19342,3523.0308,1792.2628,2.029,3636.5012564697263
19343,3523.1831,1793.331,2.027,3635.082047851563
19344,3523.3357,1789.8561,2.025,3624.458560180664
19345,3523.488,1784.6069,2.021,3606.6906127929688
19346,3523.6404,1783.4752,2.02,3602.6199438476565
19347,3523.7927,1789.1677,2.021,3615.9079714355466
19348,3523.9453,1790.9099,2.022,3621.2198422851557
19349,3524.0977,1797.1718,2.025,3639.272799682617
19350,3524.25,1799.6454,2.026,3646.0815515136715
19351,3524.4023,1801.976,2.025,3649.0013031005856
19352,3524.5547,1794.6868,2.024,3632.446017578125
19353,3524.7073,1789.5184,2.023,3620.1957891845705
19354,3524.8596,1777.9293,2.022,3594.973087646484
19355,3525.012,1777.6238,2.022,3594.355281738281
19356,3525.1643,1775.3336,2.025,3595.0505767822265
19357,3525.3169,1779.2153,2.027,3606.469478027344
19358,3525.4692,1787.383,2.031,3630.1749880371094
19359,3525.6216,1789.2535,2.031,3633.973939819336
19360,3525.7739,1788.6389,2.029,3629.148360595703
19361,3525.9265,1788.5858,2.027,3625.4634478759767
19362,3526.0789,1779.296,2.021,3595.957257446289
19363,3526.2312,1775.1655,2.02,3585.834365234375
19364,3526.3835,1770.0669,2.02,3575.535126953125
19365,3526.5359,1759.0751,2.016,3546.29534765625
19366,3526.6885,1745.1599,2.009,3506.026263427734
19367,3526.8408,1737.6118,2.005,3483.911691894531
19368,3526.9932,1734.2152,2.005,3477.1014959716795
19369,3527.1455,1732.9718,2.005,3474.608462524414
19370,3527.2981,1739.1166,2.005,3486.928737182617
19371,3527.4504,1745.9564,2.004,3498.8966674804688
19372,3527.6028,1749.1007,2.005,3506.946919555664
19373,3527.7551,1753.4698,2.007,3519.213986206055
19374,3527.9077,1755.8967,2.009,3527.5965275878903
19375,3528.0601,1779.701,2.019,3593.2164195556643
19376,3528.2124,1780.194,2.02,3595.9918188476563
19377,3528.3647,1780.3436,2.023,3601.635159301758
19378,3528.5171,1779.1437,2.023,3599.207658081055
19379,3528.6697,1791.9865,2.028,3634.148520996094
19380,3528.822,1795.162,2.028,3640.5885102539064
19381,3528.9744,1797.7626,2.03,3649.4580236816405
19382,3529.1267,1797.3179,2.03,3648.555278320312
19383,3529.2793,1791.4724,2.027,3631.3145793457034
19384,3529.4316,1788.5663,2.027,3625.4238580322267
19385,3529.584,1780.1506,2.024,3603.024884765625
19386,3529.7363,1779.1484,2.023,3599.2172890625
19387,3529.8889,1776.4176,2.02,3588.3635571289065
19388,3530.0413,1771.3783,2.019,3576.4127794189453
19389,3530.1936,1767.979,2.02,3571.317587890625
19390,3530.3459,1774.1014,2.021,3585.4590111083985
19391,3530.4983,1782.331,2.017,3594.961737304687
19392,3530.6509,1786.6787,2.012,3594.79756640625
19393,3530.8032,1783.9396,2.012,3589.286425292969
19394,3530.9556,1777.7911,2.012,3576.915769042969
19395,3531.1079,1772.8981,2.012,3567.0709194335936
19396,3531.2605,1768.8011,2.014,3562.3655109863275
19397,3531.4128,1767.0446,2.015,3560.5947796630862
19398,3531.5652,1766.6862,2.015,3559.872606811524
19399,3531.7175,1766.5084,2.015,3559.514472045899
19400,3531.8701,1765.7837,2.015,3558.0541381835938
19401,3532.0225,1765.6735,2.015,3557.832025756836
19402,3532.1748,1775.6708,2.015,3577.976614379883
19403,3532.3271,1776.3251,2.014,3577.5186975097654
19404,3532.4795,1772.5114,2.016,3573.38288671875
19405,3532.6321,1770.2057,2.017,3570.504873657226
19406,3532.7844,1775.1947,2.019,3584.1181036376956
19407,3532.9368,1775.1194,2.019,3583.966037841797
19408,3533.0891,1783.9137,2.019,3601.7217528076176
19409,3533.2417,1787.0194,2.018,3606.205167724609
19410,3533.394,1773.2845,2.016,3574.94164453125
19411,3533.5464,1769.586,2.015,3565.71591003418
19412,3533.6987,1765.3049,2.015,3557.0894372558596
19413,3533.8513,1772.9594,2.014,3570.7401320800777
19414,3534.0037,1768.4596,2.013,3559.9091641845703
19415,3534.156,1767.348,2.012,3555.904221191406
19416,3534.3083,1769.1466,2.012,3559.522972167969
19417,3534.4607,1773.2963,2.013,3569.6453807373045
19418,3534.6133,1776.4542,2.015,3579.555260620117
19419,3534.7656,1781.1643,2.017,3592.6084064941406
19420,3534.918,1784.6377,2.018,3601.398869140625
19421,3535.0703,1779.3049,2.019,3592.416656982422
19422,3535.2229,1778.5414,2.019,3590.875049926758
19423,3535.3752,1775.7418,2.016,3579.89551171875
19424,3535.5276,1774.8007,2.015,3576.2233282470706
19425,3535.6799,1773.549,2.012,3568.380487792969
19426,3535.8325,1774.0302,2.012,3569.3486645507815
19427,3535.9849,1770.2943,2.009,3556.521271850586
19428,3536.1372,1764.9696,2.006,3540.529026611328
19429,3536.2896,1752.3273,2.0,3504.654541015625
19430,3536.4419,1747.2688,1.997,3489.295791259766
19431,3536.5945,1746.2415,1.996,3485.4979443359375
19432,3536.7468,1750.1488,1.998,3496.797309814453
19433,3536.8992,1760.5743,2.001,3522.9092559814453
19434,3537.0515,1767.829,2.004,3542.7292749023436
19435,3537.2041,1776.5092,2.004,3560.1243471679686
19436,3537.3564,1789.0044,2.007,3590.531819824219
19437,3537.5088,1793.7251,2.009,3603.593721191406
19438,3537.6611,1791.4425,2.013,3606.1737623291015
19439,3537.8135,1793.2538,2.015,3613.4063751220706
19440,3537.9661,1787.0573,2.016,3602.70741796875
19441,3538.1184,1789.0308,2.017,3608.4750463867185
19442,3538.2708,1789.6202,2.019,3613.2432630615235
19443,3538.4231,1790.5618,2.02,3616.9347705078126
19444,3538.5757,1793.41,2.022,3626.275089111328
19445,3538.728,1787.2076,2.022,3613.733851318359
19446,3538.8804,1770.2977,2.017,3570.690520385742
19447,3539.0327,1760.7865,2.014,3546.224009033203
19448,3539.1853,1752.2806,2.009,3520.331805053711
19449,3539.3376,1750.2968,2.008,3514.5958798828124
19450,3539.49,1752.8502,2.011,3524.9817918701174
19451,3539.6423,1756.0093,2.015,3538.3586938476565
19452,3539.7947,1766.0951,2.023,3572.8103726806644
19453,3539.9473,1769.6646,2.026,3585.340379882812
19454,3540.0996,1774.8444,2.03,3602.9340515136714
19455,3540.252,1771.3036,2.026,3588.6610710449213
19456,3540.4043,1769.705,2.024,3581.8828310546874
19457,3540.5569,1762.4634,2.02,3560.176025390625
19458,3540.7092,1760.0782,2.018,3551.8379025878903
19459,3540.8616,1767.211,2.018,3566.2319182128904
19460,3541.0139,1770.1019,2.018,3572.0656921386717
19461,3541.1665,1778.1116,2.019,3590.007264404297
19462,3541.3188,1782.2643,2.019,3598.39158581543
19463,3541.4712,1784.5985,2.019,3603.104393188477
19464,3541.6235,1782.5862,2.018,3597.258914550781
19465,3541.7759,1781.7112,2.019,3597.274875732422
19466,3541.9285,1777.2357,2.019,3588.2389141845706
19467,3542.0808,1771.3756,2.02,3578.178732910156
19468,3542.2332,1768.8258,2.019,3571.2593016357423
19469,3542.3855,1762.028,2.018,3555.7724113769527
19470,3542.5381,1758.3616,2.017,3546.6152912597654
19471,3542.6904,1754.9469,2.015,3536.218002319336
19472,3542.8428,1756.677,2.014,3537.9474819335933
19473,3542.9951,1768.5734,2.014,3561.906755615234
19474,3543.1477,1769.7345,2.014,3564.245277099609
19475,3543.3,1776.829,2.015,3580.310393676758
19476,3543.4524,1774.3182,2.015,3575.2512481689455
19477,3543.6047,1775.784,2.015,3578.204876098633
19478,3543.7571,1784.5775,2.01,3587.000804443359
19479,3543.9097,1790.0316,2.007,3592.593453735352
19480,3544.062,1792.3792,2.002,3588.343059082031
19481,3544.2144,1791.8406,2.001,3585.4729929199216
19482,3544.3667,1790.0692,2.001,3581.928496948242
19483,3544.5193,1791.476,2.004,3590.1178081054686
19484,3544.6716,1791.8702,2.01,3601.659180908203
19485,3544.824,1794.5536,2.013,3612.4363743896483
19486,3544.9763,1793.9661,2.013,3611.2536877441403
19487,3545.1289,1789.2903,2.012,3600.0520498046876
19488,3545.2812,1781.6747,2.011,3582.947786743164
19489,3545.4336,1777.7119,2.01,3573.2009472656246
19490,3545.5859,1783.4948,2.01,3584.8244494628902
19491,3545.7383,1784.9283,2.01,3587.7059729003904
19492,3545.8909,1770.837,2.01,3559.3824426269525
19493,3546.0432,1766.8597,2.01,3551.388079833984
19494,3546.1956,1760.9191,2.01,3539.447325439453
19495,3546.3479,1760.9191,2.01,3539.447325439453
19496,3546.5005,1751.273,2.01,3520.058627929687
19497,3546.6528,1749.9044,2.01,3517.307882080078
19498,3546.8052,1750.1844,2.01,3517.8707409667963
19499,3546.9575,1747.8575,2.009,3511.4458057861325
19500,3547.1101,1747.7928,2.009,3511.315828979492
19501,3547.2625,1746.8523,2.007,3505.9325559082035
19502,3547.4148,1748.2366,2.005,3505.214327392578
19503,3547.5671,1753.8663,2.004,3514.7481313476565
