,DEPTH,VP,RHOB,PHI,AI,CHECKSHOT
2961,451.2564,1884.3894899536322,,,,500.123031496063
2962,451.4088,1877.1940629426617,,,,501.59514435695536
2963,451.5612,1877.1940629426617,,,,501.7191601049869
2964,451.7136,1880.0888230940043,,,,501.32119422572174
2965,451.866,1877.1940629426617,,,,502.3940288713911
2966,452.0184,1865.7036175552425,,,,505.382217847769
2967,452.1708,1852.887537993921,,,,508.8681102362205
2968,452.3232,1843.139626292556,,,,510.8910761154856
2969,452.4756,1850.0758725341427,,,,509.7732939632545
2970,452.628,1852.887537993921,,,,508.2070209973753
2971,452.7804,1865.7036175552425,,,,505.63024934383196
2972,452.9328,1865.7036175552425,,,,506.14304461942254
2973,453.0852,1847.2727272727273,,,,510.15813648293954
2974,453.2376,1838.9140271493213,,,,512.9461942257218
2975,453.39,1832.06106870229,,,,515.0501968503937
2976,453.5424,1825.1497005988024,,,,516.5351049868766
2977,453.6948,1827.8860569715143,,,,515.4763779527559
2978,453.8472,1841.6918429003022,,,,513.274278215223
2979,453.9996,1830.6306306306305,,,,513.5971128608924
2980,454.152,1852.887537993921,,,,509.1863517060367
2981,454.3044,1861.3740458015268,,,,507.0410104986876
2982,454.4568,1854.35298412119,,,,508.92814960629914
2983,454.6092,1838.9140271493213,,,,513.7093175853018
2984,454.7616,1812.9907209136331,,,,520.9363517060367
2985,454.914,1789.047367494277,,,,526.7903543307086
2986,455.0664,1791.6764636727016,,,,526.6322178477691
2987,455.2188,1802.2705771050141,,,,523.2942913385826
2988,455.3712,1819.7014925373135,,,,518.9911417322835
2989,455.5236,1825.1497005988024,,,,517.4593175853018
2990,455.676,1819.7014925373135,,,,518.8753280839894
2991,455.8284,1810.298746807626,,,,521.641404199475
2992,455.9808,1799.61032059987,,,,524.2112860892388
2993,456.1332,1799.61032059987,,,,524.4232283464567
2994,456.2856,1803.5502958579882,,,,523.4524278215223
2995,456.438,1806.2222222222222,,,,522.5721784776903
2996,456.5904,1808.9020771513353,,,,521.5793963254592
2997,456.7428,1814.2857142857142,,,,520.0521653543307
2998,456.8952,1819.7014925373135,,,,518.4094488188977
2999,457.0476,1825.1497005988024,,,,516.9232283464567
3000,457.2,1827.8860569715143,,,,515.4940944881889
3001,457.3524,1838.9140271493213,,,,512.9593175853018
3002,457.5048,1843.139626292556,,,,511.6653543307086
3003,457.6572,1843.139626292556,,,,511.5682414698162
3004,457.8096,1841.6918429003022,,,,511.60236220472433
3005,457.962,1845.9302325581396,,,,510.3412073490813
3006,458.1144,1854.35298412119,,,,508.29429133858264
3007,458.2668,1858.5365853658536,,,,506.5731627296588
3008,458.4192,1868.563021088769,,,,504.7299868766404
3009,458.5716,1864.2201834862385,,,,506.3602362204725
3010,458.724,1843.139626292556,,,,511.6633858267717
3011,458.8764,1825.1497005988024,,,,516.6814304461942
3012,459.0288,1814.2857142857142,,,,519.9363517060367
3013,459.1812,1808.9020771513353,,,,521.4642388451443
3014,459.3336,1808.9020771513353,,,,522.0964566929133
3015,459.486,1802.2705771050141,,,,523.0423228346457
3016,459.6384,1808.9020771513353,,,,521.8812335958005
3017,459.7908,1810.298746807626,,,,521.0662729658792
3018,459.9432,1814.2857142857142,,,,519.8792650918635
3019,460.0956,1819.7014925373135,,,,518.2923228346457
3020,460.248,1825.1497005988024,,,,516.3182414698163
3021,460.4004,1836.144578313253,,,,513.1043307086615
3022,460.5528,1850.0758725341427,,,,509.42027559055117
3023,460.7052,1858.5365853658536,,,,507.0652887139108
3024,460.8576,1861.3740458015268,,,,506.41010498687666
3025,461.01,1857.1776748720447,,,,507.01706036745406
3026,461.1624,1858.5365853658536,,,,507.16502624671915
3027,461.3148,1854.35298412119,,,,507.66305774278214
3028,461.4672,1858.5365853658536,,,,507.26312335958
3029,461.6196,1854.35298412119,,,,508.382217847769
3030,461.772,1845.9302325581396,,,,510.5921916010499
3031,461.9244,1838.9140271493213,,,,512.2910104986877
3032,462.0768,1838.9140271493213,,,,512.3280839895012
3033,462.2292,1843.139626292556,,,,511.7450787401574
3034,462.3816,1838.9140271493213,,,,513.6932414698163
3035,462.534,1816.98956780924,,,,518.6971784776903
3036,462.6864,1808.9020771513353,,,,521.3963254593176
3037,462.8388,1806.2222222222222,,,,521.2093175853018
3038,462.9912,1823.8391574916227,,,,517.3011811023621
3039,463.1436,1832.06106870229,,,,514.516404199475
3040,463.296,1838.9140271493213,,,,513.3133202099738
3041,463.4484,1830.6306306306305,,,,515.2952755905512
3042,463.6008,1819.7014925373135,,,,517.7191601049868
3043,463.7532,1821.1148951424987,,,,517.486220472441
3044,463.9056,1827.8860569715143,,,,515.8270997375328
3045,464.058,1832.06106870229,,,,514.4701443569553
3046,464.2104,1836.144578313253,,,,513.8202099737533
3047,464.3628,1830.6306306306305,,,,515.5574146981627
3048,464.5152,1816.98956780924,,,,519.5354330708661
3049,464.6676,1799.61032059987,,,,524.7634514435696
3050,464.82,1781.2061711079944,,,,529.7155511811023
3051,464.9724,1774.6724890829694,,,,531.2263779527559
3052,465.1248,1785.0658857979502,,,,529.4954068241469
3053,465.2772,1782.4561403508771,,,,529.5813648293963
3054,465.4296,1782.4561403508771,,,,530.1765091863517
3055,465.582,1774.6724890829694,,,,531.8015091863516
3056,465.7344,1774.6724890829694,,,,531.9753937007873
3057,465.8868,1777.259475218659,,,,530.4363517060367
3058,466.0392,1792.9411764705883,,,,526.7483595800525
3059,466.1916,1798.2300884955753,,,,524.9675196850393
3060,466.344,1798.2300884955753,,,,525.0705380577429
3061,466.4964,1792.9411764705883,,,,525.9773622047244
3062,466.6488,1795.581737849779,,,,525.9064960629921
3063,466.8012,1791.6764636727016,,,,526.5085301837271
3064,466.9536,1792.9411764705883,,,,525.8382545931759
3065,467.106,1802.2705771050141,,,,523.7864173228346
3066,467.2584,1803.5502958579882,,,,523.1204068241469
3067,467.4108,1803.5502958579882,,,,522.7332677165355
3068,467.5632,1808.9020771513353,,,,521.3192257217847
3069,467.7156,1814.2857142857142,,,,519.5912073490813
3070,467.868,1821.1148951424987,,,,518.4832677165355
3071,468.0204,1812.9907209136331,,,,520.6371391076116
3072,468.1728,1799.61032059987,,,,523.6863517060367
3073,468.3252,1799.61032059987,,,,524.6594488188977
3074,468.4776,1792.9411764705883,,,,525.1975065616797
3075,468.63,1806.2222222222222,,,,522.3454724409448
3076,468.7824,1812.9907209136331,,,,520.1804461942256
3077,468.9348,1816.98956780924,,,,518.8293963254592
3078,469.0872,1821.1148951424987,,,,518.497375328084
3079,469.2396,1810.298746807626,,,,521.2342519685039
3080,469.392,1798.2300884955753,,,,524.0423228346457
3081,469.5444,1799.61032059987,,,,524.3553149606299
3082,469.6968,1798.2300884955753,,,,524.2463910761155
3083,469.8492,1803.5502958579882,,,,521.9793307086613
3084,470.0016,1823.8391574916227,,,,516.764435695538
3085,470.154,1838.9140271493213,,,,512.515091863517
3086,470.3064,1845.9302325581396,,,,510.45406824146977
3087,470.4588,1847.2727272727273,,,,509.8992782152231
3088,470.6112,1847.2727272727273,,,,509.8362860892388
3089,470.7636,1847.2727272727273,,,,509.1742125984252
3090,470.916,1858.5365853658536,,,,506.8339895013123
3091,471.0684,1861.3740458015268,,,,506.50623359580055
3092,471.2208,1850.0758725341427,,,,508.9593175853018
3093,471.3732,1843.139626292556,,,,510.75032808398953
3094,471.5256,1843.139626292556,,,,511.4442257217848
3095,471.678,1836.144578313253,,,,512.6371391076116
3096,471.8304,1838.9140271493213,,,,512.1272965879265
3097,471.9828,1843.139626292556,,,,511.18503937007875
3098,472.1352,1843.139626292556,,,,510.7601706036745
3099,472.2876,1847.2727272727273,,,,509.53707349081367
3100,472.44,1854.35298412119,,,,507.59514435695536
3101,472.5924,1861.3740458015268,,,,505.7070209973753
3102,472.7448,1865.7036175552425,,,,504.18799212598424
3103,472.8972,1872.811059907834,,,,502.4229002624671
3104,473.0496,1877.1940629426617,,,,500.892060367454
3105,473.202,1884.3894899536322,,,,499.20898950131226
3106,473.3544,1887.3065015479876,,,,498.13812335958005
3107,473.5068,1891.7576961271102,,,,497.19586614173227
3108,473.6592,1891.7576961271102,,,,496.77690288713904
3109,473.8116,1896.1119751166407,,,,496.2148950131233
3110,473.964,1891.7576961271102,,,,497.2759186351706
3111,474.1164,1884.3894899536322,,,,498.95898950131226
3112,474.2688,1881.4814814814815,,,,500.9520997375328
3113,474.4212,1861.3740458015268,,,,505.33005249343825
3114,474.5736,1852.887537993921,,,,508.15912073490813
3115,474.726,1845.9302325581396,,,,510.4311023622047
3116,474.8784,1836.144578313253,,,,512.5902230971129
3117,475.0308,1836.144578313253,,,,513.3353018372703
3118,475.1832,1830.6306306306305,,,,514.3982939632546
3119,475.3356,1830.6306306306305,,,,514.5370734908137
3120,475.488,1832.06106870229,,,,514.0761154855643
3121,475.6404,1834.8182037081626,,,,512.9760498687664
3122,475.7928,1843.139626292556,,,,510.392060367454
3123,475.9452,1857.1776748720447,,,,506.95308398950124
3124,476.0976,1864.2201834862385,,,,505.0390419947506
3125,476.25,1864.2201834862385,,,,504.6702755905511
3126,476.4024,1865.7036175552425,,,,504.4760498687663
3127,476.5548,1864.2201834862385,,,,504.6820866141732
3128,476.7072,1864.2201834862385,,,,505.0839895013123
3129,476.8596,1858.5365853658536,,,,505.82119422572174
3130,477.012,1864.2201834862385,,,,505.30708661417316
3131,477.1644,1858.5365853658536,,,,506.47900262467186
3132,477.3168,1852.887537993921,,,,507.95308398950124
3133,477.4692,1850.0758725341427,,,,508.71128608923885
3134,477.6216,1850.0758725341427,,,,508.5600393700787
3135,477.774,1854.35298412119,,,,507.56922572178473
3136,477.9264,1857.1776748720447,,,,507.03116797900265
3137,478.0788,1854.35298412119,,,,507.876312335958
3138,478.2312,1847.2727272727273,,,,509.5862860892388
3139,478.3836,1843.139626292556,,,,510.244094488189
3140,478.536,1850.0758725341427,,,,508.6391076115485
3141,478.6884,1857.1776748720447,,,,506.9320866141732
3142,478.8408,1858.5365853658536,,,,506.20800524934384
3143,478.9932,1861.3740458015268,,,,505.1131889763779
3144,479.1456,1869.9386503067485,,,,503.03215223097106
3145,479.298,1875.6923076923076,,,,500.93307086614175
3146,479.4504,1887.3065015479876,,,,498.0498687664042
3147,479.6028,1896.1119751166407,,,,496.39895013123356
3148,479.7552,1888.826919501766,,,,497.4799868766404
3149,479.9076,1887.3065015479876,,,,498.89304461942254
3150,480.06,1872.811059907834,,,,501.80708661417316
3151,480.2124,1869.9386503067485,,,,502.892060367454
3152,480.3648,1869.9386503067485,,,,502.3182414698162
3153,480.5172,1881.4814814814815,,,,499.57709973753276
3154,480.6696,1891.7576961271102,,,,496.5459317585301
3155,480.822,1903.5723207594303,,,,493.22211286089237
3156,480.9744,1916.9811320754718,,,,490.3740157480315
3157,481.1268,1916.9811320754718,,,,489.4317585301837
3158,481.2792,1924.606933131275,,,,487.4908136482939
3159,481.4316,1935.2380952380952,,,,486.0049212598425
3160,481.584,1923.0283911671925,,,,488.44389763779526
3161,481.7364,1910.9717868338557,,,,492.06200787401576
3162,481.8888,1893.167701863354,,,,496.07513123359576
3163,482.0412,1887.3065015479876,,,,497.3011811023622
3164,482.1936,1896.1119751166407,,,,495.22900262467186
3165,482.346,1907.981220657277,,,,492.30183727034114
3166,482.4984,1915.5354449472095,,,,490.6719160104987
3167,482.6508,1912.5305891949552,,,,491.1929133858267
3168,482.8032,1907.981220657277,,,,492.1089238845144
3169,482.9556,1907.981220657277,,,,492.5390419947506
3170,483.108,1903.5723207594303,,,,493.3261154855643
3171,483.2604,1903.5723207594303,,,,494.33989501312334
3172,483.4128,1888.826919501766,,,,496.5980971128609
3173,483.5652,1896.1119751166407,,,,495.39501312335955
3174,483.7176,1903.5723207594303,,,,493.75688976377944
3175,483.87,1903.5723207594303,,,,493.3891076115485
3176,484.0224,1905.0,,,,492.7880577427821
3177,484.1748,1910.9717868338557,,,,492.3471128608923
3178,484.3272,1899.0654205607477,,,,494.59317585301835
3179,484.4796,1893.167701863354,,,,495.7690288713911
3180,484.632,1899.0654205607477,,,,494.6591207349081
3181,484.7844,1903.5723207594303,,,,493.5439632545931
3182,484.9368,1905.0,,,,492.93307086614175
3183,485.0892,1907.981220657277,,,,492.51706036745406
3184,485.2416,1905.0,,,,493.02198162729655
3185,485.394,1903.5723207594303,,,,493.3818897637795
3186,485.5464,1903.5723207594303,,,,493.69488188976374
3187,485.6988,1899.0654205607477,,,,494.6748687664042
3188,485.8512,1896.1119751166407,,,,495.55216535433067
3189,486.0036,1893.167701863354,,,,496.20111548556423
3190,486.156,1893.167701863354,,,,496.30511811023615
3191,486.3084,1893.167701863354,,,,496.30610236220474
3192,486.4608,1893.167701863354,,,,495.68602362204723
3193,486.6132,1903.5723207594303,,,,493.9849081364829
3194,486.7656,1900.6048512814116,,,,493.50885826771656
3195,486.918,1910.9717868338557,,,,491.4908136482939
3196,487.0704,1915.5354449472095,,,,490.4648950131233
3197,487.2228,1912.5305891949552,,,,490.91305774278214
3198,487.3752,1910.9717868338557,,,,490.7778871391076
3199,487.5276,1920.0,,,,488.9609580052493
3200,487.68,1924.606933131275,,,,488.2529527559055
3201,487.8324,1916.9811320754718,,,,489.2450787401575
3202,487.9848,1920.0,,,,488.99901574803147
3203,488.1372,1920.0,,,,489.136811023622
3204,488.2896,1915.5354449472095,,,,489.66896325459317
3205,488.442,1920.0,,,,489.2099737532808
3206,488.5944,1916.9811320754718,,,,489.2299868766404
3207,488.7468,1923.0283911671925,,,,487.9209317585302
3208,488.8992,1929.113924050633,,,,486.8877952755905
3209,489.0516,1924.606933131275,,,,487.72080052493436
3210,489.204,1920.0,,,,488.25
3211,489.3564,1927.6498861624082,,,,488.21391076115486
3212,489.5088,1907.981220657277,,,,492.54199475065616
3213,489.6612,1888.826919501766,,,,497.22900262467186
3214,489.8136,1880.0888230940043,,,,500.2601706036745
3215,489.966,1868.563021088769,,,,503.61417322834643
3216,490.1184,1854.35298412119,,,,508.55019685039366
3217,490.2708,1825.1497005988024,,,,515.5101706036745
3218,490.4232,1812.9907209136331,,,,519.2391732283464
3219,490.5756,1810.298746807626,,,,519.1423884514436
3220,490.728,1827.8860569715143,,,,513.6781496062991
3221,490.8804,1861.3740458015268,,,,504.8832020997375
3222,491.0328,1888.826919501766,,,,498.0200131233596
3223,491.1852,1896.1119751166407,,,,495.65813648293965
3224,491.3376,1896.1119751166407,,,,495.5531496062992
3225,491.49,1893.167701863354,,,,497.12992125984255
3226,491.6424,1875.6923076923076,,,,500.1719160104987
3227,491.7948,1880.0888230940043,,,,500.20308398950135
3228,491.9472,1877.1940629426617,,,,500.30511811023615
3229,492.0996,1881.4814814814815,,,,498.74114173228344
3230,492.252,1896.1119751166407,,,,495.6391076115485
3231,492.4044,1900.6048512814116,,,,493.66994750656164
3232,492.5568,1910.9717868338557,,,,491.5479002624672
3233,492.7092,1912.5305891949552,,,,491.4028871391075
3234,492.8616,1903.5723207594303,,,,492.1528871391075
3235,493.014,1916.9811320754718,,,,490.0879265091864
3236,493.1664,1916.9811320754718,,,,488.97900262467186
3237,493.3188,1927.6498861624082,,,,487.72080052493436
3238,493.4712,1916.9811320754718,,,,489.89796587926503
3239,493.6236,1905.0,,,,493.83005249343825
3240,493.776,1881.4814814814815,,,,499.5082020997375
3241,493.9284,1865.7036175552425,,,,503.3011811023622
3242,494.0808,1865.7036175552425,1.8994,,3543.717451184428,503.65091863517057
3243,494.2332,1869.9386503067485,1.916,,3582.80245398773,502.4311023622047
3244,494.3856,1877.1940629426617,1.8848,,3538.1353698343287,499.9429133858267
3245,494.538,1893.167701863354,1.8838,,3566.3493167701863,496.74114173228344
3246,494.6904,1893.167701863354,1.8936,,3584.902360248447,495.51607611548553
3247,494.8428,1903.5723207594303,1.8984,,3613.7416937297025,493.62992125984255
3248,494.9952,1903.5723207594303,1.8877,,3593.3734698975763,493.2408136482939
3249,495.1476,1903.5723207594303,1.875,,3569.198101423932,493.22703412073486
3250,495.3,1903.5723207594303,1.8828,,3584.0459655258555,494.126968503937
3251,495.4524,1888.826919501766,1.876,,3543.439300985313,497.47309711286084
3252,495.6048,1877.1940629426617,1.8623,,3495.898503418119,499.5459317585301
3253,495.7572,1887.3065015479876,1.8369,,3466.7933126934986,497.42519685039366
3254,495.9096,1899.0654205607477,1.8359,,3486.494205607477,494.20308398950135
3255,496.062,1910.9717868338557,1.8516,,3538.3553605015672,491.08989501312334
3256,496.2144,1920.0,1.8662,,3583.1040000000003,489.31200787401576
3257,496.3668,1915.5354449472095,1.8633,,3569.2171945701352,489.770997375328
3258,496.5192,1915.5354449472095,1.8584,,3559.8310708898944,489.9320866141732
3259,496.6716,1915.5354449472095,1.8594,,3561.746606334841,490.1929133858267
3260,496.824,1910.9717868338557,1.760878,,3364.988178056426,490.6440288713911
3261,496.9764,1916.9811320754718,1.7522459999999997,,3359.022520754717,490.01706036745406
3262,497.1288,1912.5305891949552,1.7431820000000002,,3333.8888975340406,491.0259186351706
3263,497.2812,1905.0,1.734022,,3303.31191,493.04691601049865
3264,497.4336,1896.1119751166407,1.7246479999999997,,3270.125725660964,495.4560367454068
3265,497.586,1887.3065015479876,1.7157819999999995,,3238.2065238390082,497.11417322834643
3266,497.7384,1891.7576961271102,1.706876,,3228.9958093346577,496.1991469816273
3267,497.8908,1899.0654205607477,1.697774,,3224.1838953271026,494.3480971128609
3268,498.0432,1905.0,1.6883599999999999,,3216.3257999999996,492.8359580052493
3269,498.1956,1907.981220657277,1.6784780000000001,,3202.504503286385,492.34481627296583
3270,498.348,1903.5723207594303,1.6682240000000002,,3175.58503122658,492.9229002624671
3271,498.5004,1905.0,1.6584979999999998,,3159.4386899999995,492.6669947506561
3272,498.6528,1907.981220657277,1.6494359999999997,,3147.0929126760557,492.06496062992125
3273,498.8052,1907.981220657277,1.640666,,3130.3599173708917,491.78608923884514
3274,498.9576,1910.9717868338557,1.6317599999999999,,3118.247322884012,491.42388451443566
3275,499.11,1907.981220657277,1.6226580000000002,,3096.000991549296,491.8428477690289
3276,499.2624,1907.981220657277,1.614202,,3079.8671023474176,492.3891076115485
3277,499.4148,1900.6048512814116,1.605628,,3051.6643661532703,493.7929790026247
3278,499.5672,1899.0654205607477,1.5969559999999998,,3032.723917757009,494.3520341207349
3279,499.7196,1899.0654205607477,1.588166,,3016.0311327102804,494.40813648293965
3280,499.872,1899.0654205607477,1.5794160000000002,,2999.414310280374,494.3940288713911
3281,500.0244,1899.0654205607477,1.570628,,2982.725323364486,494.31102362204723
3282,500.1768,1900.6048512814116,1.5621699999999998,,2969.0678805262824,493.5879265091864
3283,500.3292,1907.981220657277,1.5538099999999997,,2964.640300469483,491.7700131233596
3284,500.4816,1915.5354449472095,1.545724,,2960.8891101055806,490.0557742782152
3285,500.634,1916.9811320754718,1.537228,,2946.8370716981135,489.6010498687664
3286,500.7864,1915.5354449472095,1.52881,,2928.4897435897433,489.9819553805774
3287,500.9388,1912.5305891949552,1.519082,,2905.290792495451,490.6591207349081
3288,501.0912,1610.2633547909509,1.507988,,2428.2578158644965,491.2250656167979
3289,501.2436,1602.7542465101933,1.494824,,2395.835513785353,491.9819553805774
3290,501.396,1595.1127697816535,1.4789659999999998,,2359.1175526728925,492.6259842519685
3291,501.5484,1587.4364859068216,1.467148,,2329.0042654252215,492.55282152230967
3292,501.7008,1579.6467484366544,1.4558779999999998,,2299.772948820459,491.83694225721786
3293,501.8532,1571.6101659763676,1.4485540000000003,,2276.562192365732,490.9268372703412
3294,502.0056,1563.5137721925491,1.4422260000000002,,2254.9402136141716,489.9278215223097
3295,502.158,1555.363364105004,1.43742,,2235.7104068318145,489.50098425196853
3296,502.3104,1547.1274451671984,1.43279,,2216.70873216111,489.5308398950131
3297,502.4628,1538.8544069893144,1.428572,,2198.364317901539,489.8070866141733
3298,502.6152,1677.0288858321871,1.4922,,2502.4625034387896,489.9409448818898
3299,502.7676,1547.208121827411,1.4316,,2214.983147208122,490.05183727034114
3300,502.92,1535.5163727959698,1.4121,,2168.302670025189,490.15583989501306
3301,503.0724,1541.3400758533503,1.416,,2182.537547408344,490.265091863517
3302,503.2248,1525.9073842302878,1.415,,2159.1589486858575,490.36089238845136
3303,503.3772,1521.185806258422,1.418,,2157.041473274442,490.4698162729659
3304,503.5296,1533.5849056603774,1.417,,2173.089811320755,490.57513123359576
3305,503.682,1508.0150405699585,1.418,,2138.365327528201,490.66896325459317
3306,503.8344,1508.0150405699585,1.416,,2135.349297447061,490.7778871391076
3307,503.9868,1512.6550868486352,1.417,,2143.432258064516,490.88090551181097
3308,504.1392,1512.6550868486352,1.4219,,2150.844267990074,490.9849081364829
3309,504.2916,1510.7806691449814,1.4297,,2159.96312267658,491.0938320209973
3310,504.444,1508.0150405699585,1.4346,,2163.3983772016627,491.20078740157476
3311,504.5964,1503.3292231812577,1.4355,,2158.0290998766955,491.2939632545931
3312,504.7488,1501.4778325123152,1.4326,,2151.017142857143,491.39304461942254
3313,504.9012,1503.3292231812577,1.4297,,2149.309790382244,491.50393700787396
3314,505.0536,1506.1520976429313,1.4258,,2147.471660819291,491.6118766404199
3315,505.206,1508.9108910891089,1.4287,,2155.78099009901,491.7148950131233
3316,505.3584,1512.6550868486352,1.4238,,2153.7183126550867,491.81692913385825
3317,505.5108,1513.631623379848,1.4238,,2155.108705368227,491.92388451443566
3318,505.6632,1518.3063511830635,1.418,,2152.958405977584,492.0298556430446
3319,505.8156,1521.185806258422,1.4209,,2161.452912112592,492.126968503937
3320,505.968,1516.4179104477612,1.4229,,2157.7110447761193,492.2299868766404
3321,506.1204,1528.8157696744745,1.4219,,2173.8231429001353,492.33497375328085
3322,506.2728,1527.8195488721803,1.4209,,2170.878796992481,492.4429133858267
3323,506.4252,1530.7352350341503,1.4219,,2176.5524306950583,492.5508530183727
3324,506.5776,1541.3400758533503,1.4248,,2196.1013400758534,492.6459973753281
3325,506.73,1546.2662337662337,1.4258,,2204.6663961038957,492.75885826771656
3326,506.8824,1552.1719203544328,1.4248,,2211.534552120996,492.8540026246719
3327,507.0348,1562.1156211562115,1.4258,,2227.2644526445265,492.9609580052493
3328,507.1872,1565.0834403080873,1.4287,,2236.0347111681644,493.0639763779527
3329,507.3396,1570.1627859056252,1.4336,,2250.9853698743045,493.1748687664042
3330,507.492,1571.1340206185566,1.4336,,2252.377731958763,493.2778871391076
3331,507.6444,1565.0834403080873,1.4404,,2254.3461874197687,493.378937007874
3332,507.7968,1554.150520089741,1.4336,,2228.0301856006527,493.48392388451447
3333,507.9492,1547.208121827411,1.4355,,2221.017258883249,493.5810367454068
3334,508.1016,1551.145038167939,1.4297,,2217.6720610687025,493.6919291338583
3335,508.254,1551.145038167939,1.4307,,2219.2232061068703,493.7939632545931
3336,508.4064,1547.208121827411,1.4277,,2208.949035532995,493.9028871391075
3337,508.5588,1541.3400758533503,1.4277,,2200.571226295828,494.0009842519684
3338,508.7112,1535.5163727959698,1.4258,,2189.3392443324938,494.1128608923885
3339,508.8636,1525.9073842302878,1.4219,,2169.6877096370463,494.2168635170604
3340,509.016,1521.185806258422,1.4189,,2158.410540500075,494.3129921259842
3341,509.1684,1515.5131264916467,1.416,,2145.9665871121715,494.41896325459317
3342,509.3208,1506.1520976429313,1.418,,2135.723674457676,494.5200131233596
3343,509.4732,1506.1520976429313,1.415,,2131.2052181647477,494.636154855643
3344,509.6256,1508.0150405699585,1.4189,,2139.7225410647143,494.73884514435696
3345,509.778,1505.1851851851852,1.4199,,2137.2124444444444,494.8330052493438
3346,509.9304,1503.3292231812577,1.4209,,2136.080493218249,494.9399606299212
3347,510.0828,1503.3292231812577,1.4209,,2136.080493218249,495.0459317585301
3348,510.2352,1503.3292231812577,1.4199,,2134.5771639950676,495.1538713910761
3349,510.3876,1508.9108910891089,1.4199,,2142.5025742574257,495.25688976377944
3350,510.54,1508.0150405699585,1.4199,,2141.230556105284,495.35597112860887
3351,510.6924,1505.1851851851852,1.417,,2132.8474074074074,495.4648950131233
3352,510.8448,1510.7806691449814,1.5184900000000001,,2294.105338289963,495.5721784776903
3353,510.9972,1508.0150405699585,1.527298,,2303.1883554324168,495.67388451443566
3354,511.1496,1508.0150405699585,1.533548,,2312.6134494359785,495.7680446194225
3355,511.302,1505.1851851851852,1.5391539999999997,,2316.711798518518,495.876968503937
3356,511.4544,1506.1520976429313,1.5451319999999997,,2327.2038029352175,495.99311023622045
3357,511.6068,1505.1851851851852,1.553218,,2337.880722962963,496.09514435695536
3358,511.7592,1506.1520976429313,1.562436,,2353.2662588328308,496.1919291338582
3359,511.9116,1506.1520976429313,1.57226,,2368.062697040075,496.30216535433067
3360,512.064,1506.1520976429313,1.5829240000000002,,2384.1243030093397,496.4041994750656
3361,512.2164,1506.1520976429313,1.5943499999999997,,2401.333596877007,496.5029527559055
3362,512.3688,1506.1520976429313,1.6062459999999998,,2419.2507822305674,496.6220472440944
3363,512.5212,1505.1851851851852,1.6180620000000001,,2435.482951111111,496.70898950131226
3364,512.6736,1503.3292231812577,1.629702,,2449.978641676942,496.82513123359576
3365,512.826,1505.1851851851852,1.6407960000000004,,2469.701831111112,496.9291338582677
3366,512.9784,1506.1520976429313,1.6517339999999998,,2487.7626288481492,497.0331364829396
3367,513.1308,1508.9108910891089,1.662672,,2508.823889108911,497.1371391076115
3368,513.2832,1508.0150405699585,1.6737279999999999,,2524.0069978230754,497.22801837270345
3369,513.4356,1508.9108910891089,1.685154,,2542.747223762376,497.34711286089237
3370,513.588,1508.9108910891089,1.6967759999999998,,2560.283786138614,497.4560367454068
3371,513.7404,1508.9108910891089,1.708534,,2578.0255603960395,497.55708661417316
3372,513.8928,1512.6550868486352,1.7200579999999999,,2601.8544833746896,497.6519028871391
3373,514.0452,1513.631623379848,1.7315019999999999,,2620.856183145453,497.765091863517
3374,514.1976,1516.4179104477612,1.7427319999999997,,2642.7100179104473,497.86811023622045
3375,514.35,1518.3063511830635,1.75361,,2662.517200498132,497.9750656167979
3376,514.5024,1518.3063511830635,1.7642359999999997,,2678.6507237858027,498.0688976377952
3377,514.6548,1518.3063511830635,1.7749579999999998,,2694.9300044831875,498.1820866141732
3378,514.8072,1520.1995012468828,1.7860339999999997,,2715.1279960099746,498.2910104986876
3379,514.9596,1518.3063511830635,1.7973439999999998,,2728.918810460772,498.39304461942254
3380,515.112,1518.3063511830635,1.808652,,2746.08781867995,498.5
3381,515.2644,1518.3063511830635,1.82,,2763.317559153176,498.5980971128609
3382,515.4168,1513.631623379848,1.831152,,2771.6895744152553,498.7011154855643
3383,515.5692,1518.3063511830635,1.8421859999999999,,2797.0027038605226,498.81102362204723
3384,515.7216,1515.5131264916467,1.852578,,2807.606276849642,498.91797900262463
3385,515.874,1513.631623379848,1.8623640000000001,,2818.9330446441872,499.0200131233596
3386,516.0264,1510.7806691449814,1.871816,,2827.9034289962824,499.1240157480315
3387,516.1788,1506.1520976429313,1.881094,,2833.213673963532,499.2319553805774
3388,516.3312,1505.1851851851852,1.8905460000000003,,2845.6218311111115,499.34022309711287
3389,516.4836,1506.1520976429313,1.8995499999999998,,2861.0112170776297,499.4301181102362
3390,516.636,1505.1851851851852,1.9078300000000001,,2871.6374518518523,499.54691601049865
3391,516.7884,1505.1851851851852,1.914822,,2882.1617066666668,499.6459973753281
3392,516.9408,1506.1520976429313,1.919374,,2890.8691762613034,499.75623359580055
3393,517.0932,1508.0150405699585,1.8779,,2831.901444686325,499.86318897637796
3394,517.2456,1508.0150405699585,1.8652,,2812.7496536710864,499.9599737532808
3395,517.398,1506.1520976429313,1.8271,,2751.8904976033996,500.06922572178473
3396,517.5504,1510.7806691449814,1.9292399999999998,,2914.658498141264,500.1719160104987
3397,517.7028,1512.6550868486352,1.9328920000000003,,2923.7989161290325,500.2801837270341
3398,517.8552,1508.9108910891089,1.9370139999999998,,2922.781520792079,500.3740157480315
