,DEPTH,VP,RHOB,PHI,AI,CHECKSHOT
6562,1000.0488,1621.300137853919,1.4082,,2283.1148541258885,485.636811023622
6563,1000.2012,1617.8665983096128,1.4063,,2275.2057972028088,485.64501312335955
6564,1000.3536,1614.2831832987717,1.4063,,2270.166440673063,485.6578083989501
6565,1000.506,1610.77143875186,1.4082,,2268.288340050369,485.638779527559
6566,1000.6584,1607.2371829777692,1.4131,,2271.1868632658857,485.6660104986877
6567,1000.8108,1603.7664607677916,1.417,,2272.5370749079607,485.6617454068241
6568,1000.9632,1599.9824014320636,1.4199,,2271.815011793387,485.6499343832021
6569,1001.1156,1595.9967852176146,1.4189,,2264.5598385452736,485.6578083989501
6570,1001.268,1592.1166366020832,1.4199,,2260.646412311298,485.65977690288713
6571,1001.4204,1588.4783261961932,1.417,,2250.8737882200057,485.66994750656164
6572,1001.5728,1585.429990351709,1.417,,2246.5542963283715,485.6519028871391
6573,1001.7252,1582.7177357675507,1.4199,,2247.300913016345,485.66797900262463
6574,1001.8776,1580.2536438428774,1.4268,,2254.7058990350174,485.6729002624671
6575,1002.03,1577.8761169938089,1.4277,,2252.733732232061,485.6617454068241
6576,1002.1824,1575.7224681382,1.4268,,2248.240817539584,485.68077427821527
6577,1002.3348,1573.9268755458847,1.4238,,2240.9570854022304,485.6650262467191
6578,1002.4872,1572.587637054974,1.4219,,2236.0623611284673,485.66994750656164
6579,1002.6396,1571.5564022798972,1.4209,,2233.024491999506,485.6827427821522
6580,1002.792,1570.8356158199806,1.418,,2227.4449032327325,485.68602362204723
6581,1002.9444,1570.2170256427378,1.416,,2223.4273083101166,485.6748687664042
6582,1003.0968,1569.7551185083892,1.4092,,2212.098913002022,485.6729002624671
6583,1003.2492,1569.2979660360159,1.4092,,2211.4546937379537,485.6827427821522
6584,1003.4016,1568.1432319802439,1.4102,,2211.39558573854,485.68602362204723
6585,1003.554,1568.7946296792381,1.4131,,2216.8636911997314,485.68602362204723
6586,1003.7064,1568.6289013325413,1.416,,2221.178524286878,485.68602362204723
6587,1003.8588,1568.4137583356144,1.418,,2224.0107093199013,485.68602362204723
6588,1004.0112,1567.9382464106836,1.4209,,2227.8834543249404,485.69586614173227
6589,1004.1636,1567.5660919357929,1.418,,2222.808718364954,485.6978346456692
6590,1004.316,1567.3390383330088,1.418,,2222.4867563562066,485.68799212598424
6591,1004.4684,1567.2245000934706,1.417,,2220.757116632448,485.7070209973753
6592,1004.6208,1567.126451101143,1.4189,,2223.5957214674117,485.68077427821527
6593,1004.7732,1566.962403191961,1.418,,2221.9526877262006,485.71391076115486
6594,1004.9256,1566.782496604003,1.415,,2216.997232694664,485.6929133858267
6595,1005.078,1566.585648244406,1.415,,2216.7186922658348,485.69586614173227
6596,1005.2304,1566.4216003352242,1.4131,,2213.510363433705,485.70898950131226
6597,1005.3828,1566.4046585635854,1.416,,2218.0289965260367,485.7109580052493
6598,1005.5352,1566.4371762867047,1.416,,2218.075041621974,485.7109580052493
6599,1005.6876,1566.3391272943768,1.417,,2219.502543376132,485.7109580052493
6600,1005.84,1566.1761249712727,1.418,,2220.8377452092645,485.7109580052493
6601,1005.9924,1566.0615867317345,1.418,,2220.6753299855995,485.7109580052493
6602,1006.1448,1566.0291511240773,1.4199,,2223.604791681077,485.7109580052493
6603,1006.2972,1566.0291511240773,1.417,,2219.0633071428174,485.70078740157476
6604,1006.4496,1565.9811755008805,1.418,,2220.5613068602484,485.71883202099735
6605,1006.602,1565.8837403829255,1.4141,,2214.3161972754947,485.71391076115486
6606,1006.7544,1562.1156211562115,1.4121,,2205.8634686346863,485.73195538057735
6607,1006.9068,1565.3437292819165,1.4121,,2210.421880118994,485.7158792650918
6608,1007.0592,1564.6992103023622,1.4082,,2203.4094279477863,485.73195538057735
6609,1007.2116,1563.823870650961,1.4043,,2196.077861555145,485.7158792650918
6610,1007.364,1562.7010792948822,1.4092,,2202.158360942348,485.7217847769029
6611,1007.5164,1561.4404784370893,1.4131,,2206.4715400794507,485.7349081364829
6612,1007.6688,1560.1937965431864,1.418,,2212.354803498238,485.73687664041995
6613,1007.8212,1558.7131736295912,1.4121,,2201.0588724823456,485.73687664041995
6614,1007.9736,1556.8164497054224,1.416,,2204.452092782878,485.7158792650918
6615,1008.126,1554.593363057557,1.4189,,2205.812522842368,485.73195538057735
6616,1008.2784,1552.4269056388819,1.4209,,2205.8433902222873,485.73687664041995
6617,1008.4308,1550.5389995834203,1.4189,,2200.0597865089153,485.73687664041995
6618,1008.5832,1549.031671227011,1.417,,2194.9778781286745,485.73687664041995
6619,1008.7356,1547.4920282241826,1.418,,2194.343696021891,485.73687664041995
6620,1008.888,1546.0552605474147,1.417,,2190.760304195687,485.74671916010493
6621,1009.0404,1544.6184928706468,1.4111,,2179.6111552897696,485.73884514435696
6622,1009.1928,1543.5875277978191,1.4053,,2169.203552814275,485.74671916010493
6623,1009.3452,1542.9908634802243,1.4043,,2166.822069585279,485.73884514435696
6624,1009.4976,1542.6804204111606,1.4072,,2170.8598876025853,485.74671916010493
6625,1009.65,1538.4615384615383,1.4111,,2170.9230769230767,485.75
6626,1009.8024,1538.4615384615383,1.4111,,2170.9230769230767,485.75
6627,1009.9548,1542.4043994565482,1.415,,2182.502225231016,485.75
6628,1010.1072,1542.485676669901,1.4111,,2176.6015383488975,485.75
6629,1010.2596,1542.663043163057,1.4141,,2181.4798093368786,485.75
6630,1010.412,1542.8404096562126,1.4131,,2180.187782885194,485.7700131233596
6631,1010.5644,1543.0651855756068,1.416,,2184.980302775059,485.75393700787396
6632,1010.7168,1543.2744214794611,1.415,,2183.7333063934375,485.759842519685
6633,1010.8692,1543.4836573833152,1.4189,,2190.048961461186,485.75196850393695
6634,1011.0216,1547.208121827411,1.417,,2192.3939086294417,485.75
6635,1011.174,1543.0803375463047,1.4189,,2189.476690944452,485.770997375328
6636,1011.3264,1542.7375798308215,1.418,,2187.601888200105,485.7647637795276
6637,1011.4788,1542.4571537907796,1.4375,,2217.282158574246,485.7627952755905
6638,1011.6312,1542.2277877080633,1.4697,,2266.6121795945405,485.7627952755905
6639,1011.7836,1541.9181313557306,1.5078,,2324.9041584581705,485.7729658792651
6640,1011.936,1541.2516184429653,1.42262,,2192.615377429331,485.7647637795276
6641,1012.0884,1540.4864632859185,1.5117,,2328.753386549323,485.78280839895007
6642,1012.2408,1539.7682113578978,1.4795,,2278.08706870401,485.76673228346453
6643,1012.3932,1539.2958105436758,1.4453,,2224.744234978775,485.7729658792651
6644,1012.5456,1539.0664444609597,1.4238,,2191.3228036235146,485.7647637795276
6645,1012.698,1538.590932536029,1.4141,,2175.7214376991983,485.7729658792651
6646,1012.8504,1538.2016633580295,1.415,,2176.5553536516118,485.7857611548556
6647,1013.0028,1533.5849056603774,1.416,,2171.5562264150944,485.7778871391076
6648,1013.1552,1537.8796207343714,1.415,,2176.0996633391355,485.7749343832021
6649,1013.3076,1533.5849056603774,1.4121,,2165.575245283019,485.7857611548556
6650,1013.46,1539.3939393939395,1.4131,,2175.317575757576,485.7778871391076
6651,1013.6124,1538.073226641547,1.4131,,2173.45127656717,485.7857611548556
6652,1013.7648,1537.9436472008047,1.4131,,2173.268167859457,485.78772965879256
6653,1013.9172,1537.7649348694972,1.4131,,2173.0156294640865,485.78772965879256
6654,1014.0696,1537.6184136571162,1.4141,,2174.346198752528,485.7778871391076
6655,1014.222,1537.635355428755,1.416,,2177.291663287117,485.7857611548556
6656,1014.3744,1537.5379203107998,1.415,,2175.616157239782,485.78772965879256
6657,1014.5268,1537.734768670397,1.4131,,2172.973001608138,485.7988845144356
6658,1014.6792,1543.2911392405063,1.417,,2186.8435443037974,485.8008530183727
6659,1014.8316,1539.3939393939395,1.418,,2182.860606060606,485.7910104986876
6660,1014.984,1539.3939393939395,1.4189,,2184.246060606061,485.7988845144356
6661,1015.1364,1539.3939393939395,1.4141,,2176.85696969697,485.7910104986876
6662,1015.2888,1546.0149767905568,1.4141,,2186.2197786795264,485.7988845144356
6663,1015.4412,1550.1531325416158,1.417,,2196.56698881147,485.7910104986876
6664,1015.5936,1555.773645362129,1.4199,,2209.042999049687,485.7988845144356
6665,1015.746,1562.4132322902078,1.4248,,2226.126373367088,485.8008530183727
6666,1015.8984,1569.5210462572275,1.4229,,2233.2714967194092,485.81102362204723
6667,1016.0508,1576.7879690517786,1.4258,,2248.184286274026,485.80675853018374
6668,1016.2032,1583.8480683465614,1.4189,,2247.322024176936,485.80282152230967
6669,1016.3556,1590.1770225453395,1.4238,,2264.0940447000544,485.81102362204723
6670,1016.508,1595.72512950207,1.4219,,2268.9615616389933,485.81102362204723
6671,1016.6604,1600.9175872044132,1.4258,,2282.588295836052,485.81233595800524
6672,1016.8128,1605.7304193621092,1.4209,,2281.582352871621,485.8139763779527
6673,1016.9652,1610.3608152938093,1.418,,2283.4916360866214,485.80282152230967
6674,1017.1176,1615.1015689287706,1.416,,2286.983821603139,485.81102362204723
6675,1017.27,1619.695727128035,1.417,,2295.108845340426,485.8172572178477
6676,1017.4224,1624.1104295675166,1.4121,,2293.40633759229,485.8238188976378
6677,1017.5748,1628.2528166695427,1.4141,,2302.5123080524,485.8159448818897
6678,1017.7272,1631.913284943266,1.4131,,2306.056662953329,485.8238188976378
6679,1017.8796,1635.3331453772319,1.415,,2313.9964007087833,485.81988188976374
6680,1018.032,1638.5402160843025,1.4141,,2317.059719564812,485.8159448818897
6681,1018.1844,1641.5647705722715,1.417,,2326.0972799009087,485.8139763779527
6682,1018.3368,1644.4150951507456,1.5177580000000004,,2495.824165985806,485.8159448818897
6683,1018.4892,1647.238655075836,1.526294,,2514.1704758103183,485.81988188976374
6684,1018.6416,1650.1177282446017,1.535278,,2533.3894455839154,485.8238188976378
6685,1018.794,1653.3726536136319,1.543852,,2552.562678026713,485.82677165354335
6686,1018.9464,1656.69895419716,1.552758,,2572.452554721274,485.8159448818897
6687,1019.0988,1659.994937370406,1.562582,,2593.8782092261235,485.81988188976374
6688,1019.2512,1663.156996154169,1.573832,,2617.529701571308,485.8238188976378
6689,1019.4036,1665.935550932724,1.585434,,2641.2308642574726,485.8287401574803
6690,1019.556,1668.7539090451996,1.5971320000000002,,2665.2202682611783,485.83694225721786
6691,1019.7084,1672.1259148172055,1.6077180000000004,,2688.3069315180887,485.8287401574803
6692,1019.8608,1675.849051025891,1.617756,,2711.114857391441,485.8287401574803
6693,1020.0132,1679.4454354568077,1.6272479999999998,,2732.874225956219,485.8287401574803
6694,1020.1656,1682.9005077641257,1.6368179999999999,,2754.6018433174604,485.83694225721786
6695,1020.318,1686.1913382716784,1.6461359999999998,,2775.7002648171874,485.8287401574803
6696,1020.4704,1689.5499535016263,1.6553339999999996,,2796.7694827296605,485.83694225721786
6697,1020.6228,1693.1722422776859,1.6640439999999999,,2817.5131107287293,485.8389107611548
6698,1020.7752,1696.9325163757821,1.671624,,2836.6331207541502,485.8389107611548
6699,1020.9276,1700.1677754016166,1.677268,,2851.637004312319,485.8389107611548
6700,1021.08,1703.3031050728907,1.682836,,2866.379784128443,485.8389107611548
6701,1021.2324,1706.3108836927165,1.6900039999999998,,2883.6722186842253,485.85006561679785
6702,1021.3848,1709.290771960873,1.700414,,2906.501958713076,485.84186351706035
6703,1021.5372,1712.0793536982335,1.711996,,2931.073005213961,485.85006561679785
6704,1021.6896,1714.554681313536,1.7232060000000002,,2954.530914167574,485.8320209973753
6705,1021.842,1716.8503915687609,1.7342620000000002,,2977.4683937828227,485.83694225721786
6706,1021.9944,1719.0163872442542,1.7449260000000002,,2999.556388528568,485.85006561679785
6707,1022.1468,1721.0380086657717,1.755648,,3021.536937838045,485.8520341207349
6708,1022.2992,1722.9674142126673,1.7659620000000005,,3042.6949807378314,485.8520341207349
6709,1022.4516,1724.899235481172,1.77602,,3063.4555401992707,485.8520341207349
6710,1022.604,1726.6998693042779,1.785648,,3083.278168223445,485.84186351706035
6711,1022.7564,1728.3637950608716,1.7950819999999998,,3102.554737965459,485.85990813648294
6712,1022.9088,1730.083683471261,1.8043400000000003,,3121.6591934345356,485.85498687664045
6713,1023.0612,1731.7815408814374,1.8136359999999998,,3140.821346678046,485.84186351706035
6714,1023.2136,1733.391743235775,1.822894,,3159.789408394035,485.85006561679785
6715,1023.366,1734.8918883749175,1.832132,,3178.5509452321144,485.8628608923884
6716,1023.5184,1736.453004634829,1.8413120000000003,,3197.351754870167,485.85498687664045
6717,1023.6708,1737.7004126889597,1.850764,,3216.0733665898697,485.8628608923884
6718,1023.8232,1738.285128622904,1.8601400000000001,,3233.4536991566088,485.86482939632543
6719,1023.9756,1738.0578998224764,1.8687340000000003,,3247.9678913668563,485.85498687664045
6720,1024.1281,1737.8624140066863,1.875686,,3259.6841998785453,485.8628608923884
6721,1024.2804,1737.1221333776664,1.88049,,3266.6408005953676,485.86482939632543
6722,1024.4327,1735.676140868303,1.8223,,3162.922631504309,485.85498687664045
6723,1024.5852,1732.8310215826943,1.9209,,3328.5951093581975,485.8628608923884
6724,1024.7375,1728.483390405924,1.8763859999999999,,3243.30203499021,485.85498687664045
6725,1024.89,1722.8344947437656,1.96,,3376.7556096977805,485.8628608923884
6726,1025.0424,1717.6763568519923,1.9111,,3282.6512855798424,485.86482939632543
6727,1025.1948,1712.6238670993125,1.8613,,3187.7068038319503,485.8759842519685
6728,1025.3472,1707.8487532737936,1.8018,,3077.2018836487214,485.86679790026244
6729,1025.4996,1703.5958177073728,1.844686,,3142.599354583343,485.86482939632543
6730,1025.652,1700.0506217697305,1.842108,,3131.676850766995,485.8759842519685
6731,1025.8044,1697.0628592670357,1.7656,,2996.334184321878,485.86679790026244
6732,1025.9568,1695.0486069317883,1.8428,,3123.6355728538992,485.8759842519685
6733,1026.1093,1693.2761575542377,1.8633,,3155.081464370811,485.8579396325459
6734,1026.2616,1691.3382220162123,1.8408,,3113.4153990874433,485.87303149606294
6735,1026.4139,1689.5144463062263,1.8613,,3144.6932389097788,485.86679790026244
6736,1026.5664,1687.7115782571186,1.9092,,3222.178945208491,485.8759842519685
6737,1026.7188,1686.1639001027465,1.8125960000000003,,3056.3339406706386,485.8779527559055
6738,1026.8712,1685.0267350675233,1.8091579999999998,,3048.47959796129,485.8779527559055
6739,1027.0236,1683.9486450694883,1.8057580000000002,,3040.8037374233895,485.8779527559055
6740,1027.176,1682.940467388749,1.8029080000000002,,3034.186832178915,485.8779527559055
6741,1027.3284,1681.8680428963885,1.800624,,3028.4119628722665,485.8779527559055
6742,1027.4808,1680.6773038639208,1.8965,,3187.4045067779257,485.8779527559055
6743,1027.6332,1679.3093093598116,1.8916,,3176.5814895850194,485.8779527559055
6744,1027.7856,1677.757411431265,1.8809,,3155.6939151610663,485.8779527559055
6745,1027.938,1675.578651886455,1.874,,3140.034393635217,485.8779527559055
6746,1028.0905,1673.0009360515114,1.8535,,3100.907234971476,485.8779527559055
6747,1028.2428,1670.265621648753,1.7979,,3002.970561162293,485.8877952755905
6748,1028.3951,1667.380904570903,1.7021,,2838.049037670134,485.87992125984255
6749,1028.5476,1664.7808921309925,1.6973,,2825.6326082139335,485.8877952755905
6750,1028.7,1661.9780740340568,1.7764,,2952.3378507140983,485.89074803149606
6751,1028.8524,1658.5582136000917,1.7552320000000003,,2911.154450373717,485.87992125984255
6752,1029.0048,1654.7538001780533,1.746872,,2890.6430804246365,485.8877952755905
6753,1029.1572,1650.9481798432823,1.7368320000000004,,2867.4196290935683,485.87007874015745
6754,1029.3096,1647.333950389702,1.7270280000000002,,2844.991857673627,485.88582677165357
6755,1029.462,1643.962655702085,1.7171439999999998,,2822.9206104629006,485.89074803149606
6756,1029.6144,1640.475592305439,1.7075939999999996,,2801.2662785672132,485.89074803149606
6757,1029.7668,1636.6120473699457,1.697868,,2778.7512236439147,485.89074803149606
6758,1029.9192,1632.6904101985817,1.6884919999999999,,2756.7846960970237,485.90091863517057
6759,1030.0717,1629.3100993260107,1.6794099999999998,,2736.2796739090954,485.88287401574803
6760,1030.224,1626.270263344128,1.6706220000000003,,2716.8828798884942,485.8877952755905
6761,1030.3763,1623.421641870564,1.66195,,2698.0455977067836,485.90091863517057
6762,1030.5288,1620.5693917933625,1.653336,,2679.3457159500704,485.89304461942254
6763,1030.6812,1617.8283045664389,1.6446259999999997,,2660.7224932258837,485.89074803149606
6764,1030.8336,1615.1916138778688,1.6359139999999999,,2642.3145738253997,485.87992125984255
6765,1030.986,1612.8637933859256,1.6272819999999997,,2624.584219428635,485.89895013123356
6766,1031.1384,1610.7297887997602,1.618786,,2607.4268318920085,485.9038713910761
6767,1031.2908,1608.6595726088765,1.6100759999999996,,2590.064170027809,485.89304461942254
6768,1031.4432,1606.6815722926149,1.6012079999999997,,2572.631387007513,485.90091863517057
6769,1031.5956,1604.6857719810255,1.5923999999999998,,2555.3016233025846,485.89304461942254
6770,1031.748,1602.7077716647634,1.58404,,2538.7532186278518,485.8917322834645
6771,1031.9004,1600.834580838064,1.576384,,2523.530019879831,485.9117454068241
6772,1032.0529,1598.9864120289446,1.5701740000000002,,2510.6868905211363,485.90583989501306
6773,1032.2052,1597.113575329612,1.5653319999999997,,2500.012987097852,485.88287401574803
6774,1032.3575,1595.2645301996486,1.6436,,2621.9767818361424,485.89895013123356
6775,1032.51,1593.3625826556402,1.5879,,2530.1004449988914,485.9038713910761
6776,1032.6624,1591.5452098932196,1.5664,,2492.9964167767394,485.89304461942254
6777,1032.8148,1589.77943449215,1.5508,,2465.429947010426,485.90091863517057
6778,1032.9672,1588.0204001855768,1.5771,,2504.466973132673,485.9038713910761
6779,1033.1196,1586.8402411232078,1.6084,,2552.2738438225674,485.91404199475056
6780,1033.272,1585.3675471142265,1.6211,,2570.0393306268725,485.90583989501306
6781,1033.4244,1583.646948477662,1.6035,,2539.377881883931,485.9038713910761
6782,1033.5768,1581.85872099738,1.5742,,2490.1619985940756,485.91404199475056
6783,1033.7292,1580.2938880138813,1.5361,,2427.489441378123,485.90583989501306
6784,1033.8816,1578.9076189200675,1.5684,,2476.358709514234,485.89304461942254
6785,1034.0341,1577.835650440794,1.5455280000000002,,2438.58917715446,485.90091863517057
6786,1034.1864,1575.7252115524302,1.5413080000000001,,2428.677874367453,485.9038713910761
6787,1034.3387,1573.3015426067038,1.5353719999999997,,2415.6031360751394,485.91404199475056
6788,1034.4912,1570.871505290704,1.5294159999999997,,2402.516014135687,485.9160104986877
6789,1034.6436,1568.5542304989128,1.524846,,2391.803644159345,485.90583989501306
6790,1034.796,1566.3726071485169,1.5214659999999998,,2383.182665107825,485.9038713910761
6791,1034.9484,1564.1199363256721,1.519298,,2376.364291019721,485.91404199475056
6792,1035.1008,1561.2564031724467,1.5174440000000002,,2369.1191614556105,485.90583989501306
6793,1035.2532,1558.2856486255619,1.514846,,2360.562781677838,485.91404199475056
6794,1035.4056,1555.4349758666665,1.6064,,2498.650745232213,485.9160104986877
6795,1035.558,1552.5843031077713,1.5596,,2421.4104791268805,485.89501312335955
6796,1035.7104,1549.9244930942007,1.5488,,2400.523054904298,485.9117454068241
6797,1035.8628,1547.4100744161626,1.5508,,2399.723543404585,485.9160104986877
6798,1036.0153,1544.9842062956175,1.543,,2383.9106303141375,485.9160104986877
6799,1036.1676,1542.7721856240616,1.5361,,2369.852354337121,485.9160104986877
6800,1036.3199,1540.605728205387,1.5264,,2351.580583532703,485.90583989501306
6801,1036.4724,1538.6535982097785,1.5205,,2339.522796077968,485.91404199475056
6802,1036.6248,1536.9615770561154,1.498,,2302.368442430061,485.9268372703412
6803,1036.7772,1535.506011635134,1.4873,,2283.758091104935,485.9078083989501
6804,1036.9296,1534.194376410455,1.4746,,2262.323027454857,485.9038713910761
6805,1037.082,1533.1985008558515,1.4678,,2250.4287595562187,485.92388451443566
6806,1037.2344,1532.4499161072665,1.4629,,2241.82098227332,485.91896325459317
6807,1037.3868,1531.9371019987384,1.4619,,2239.5388494119557,485.9160104986877
6808,1037.5392,1531.6753003083652,1.4619,,2239.156121520799,485.9160104986877
6809,1037.6917,1531.5122979852613,1.4561,,2230.0350570963387,485.9160104986877
6810,1037.844,1531.5122979852613,1.4473,,2216.5577488740687,485.9268372703412
6811,1037.9965,1533.5849056603774,1.4443,,2214.956679245283,485.9078083989501
6812,1038.1488,1531.6569698761136,1.4424,,2209.262013349306,485.92388451443566
6813,1038.3011,1531.8817457955079,1.4443,,2212.496805452452,485.9078083989501
6814,1038.4536,1532.2176502887567,1.4512,,2223.5542540990436,485.92388451443566
6815,1038.606,1528.8157696744745,1.458,,2229.013392185384,485.91896325459317
6816,1038.7584,1528.8157696744745,1.46,,2232.0710237247326,485.9160104986877
6817,1038.9108,1531.6582914572864,1.457,,2231.6261306532665,485.9160104986877
6818,1039.0632,1532.9239593310772,1.4629,,2242.514460105433,485.9268372703412
6819,1039.2156,1528.8157696744745,1.4814,,2264.7876811957667,485.91896325459317
6820,1039.368,1530.7352350341503,1.5049,,2303.6034552028927,485.9268372703412
6821,1039.5204,1531.6582914572864,1.5166,,2322.9129648241205,485.92880577427815
6822,1039.6729,1533.5849056603774,1.5225,,2334.8830188679244,485.91896325459317
6823,1039.8252,1531.6582914572864,1.5303,,2343.8966834170856,485.9268372703412
6824,1039.9775,1531.6582914572864,1.5596,,2388.774271356784,485.9078083989501
6825,1040.13,1530.7352350341503,1.4676420000000001,,2246.5713218159904,485.92388451443566
6826,1040.2823,1534.1302629881297,1.464126,,2246.1600054277587,485.92880577427815
6827,1040.4348,1534.3556051044827,1.4599859999999998,,2240.137702474073,485.91896325459317
6828,1040.5872,1534.5485116131788,1.5205,,2333.281011907838,485.9268372703412
6829,1040.7396,1534.7414181218746,1.459,,2239.187729039815,485.92880577427815
6830,1040.892,1530.7352350341503,1.4492,,2218.341502611491,485.91896325459317
6831,1041.0444,1535.0786363699003,1.4521,,2229.087687872732,485.9370078740157
6832,1041.1968,1535.2715428785964,1.4551,,2233.9736220426457,485.9209317585302
6833,1041.3492,1535.543339396645,1.4531,,2231.298026477265,485.9268372703412
6834,1041.5016,1535.8792438898938,1.4473,,2222.878029681843,485.92880577427815
6835,1041.6541,1536.2315868000019,1.4492,,2226.3068155905626,485.91896325459317
6836,1041.8064,1536.5033833180505,1.46,,2243.2949396443537,485.9268372703412
6837,1041.9587,1536.7599489746165,1.5088,,2318.663411012901,485.92880577427815
6838,1042.1112,1537.0634178602081,1.447566,,2225.00074353823,485.91896325459317
6839,1042.2635,1537.3524191244308,1.4440119999999999,,2219.9553414447073,485.9370078740157
6840,1042.416,1537.6558880100226,1.4386420000000002,,2212.136342038515,485.9209317585302
6841,1042.5684,1537.9757953124738,1.4324700000000001,,2203.1041875112596,485.9268372703412
6842,1042.7208,1538.311715100448,1.427254,,2195.561548623975,485.92880577427815
6843,1042.8732,1538.583511618497,1.4941,,2298.797624709196,485.92880577427815
6844,1043.0256,1538.7124390841077,1.4512,,2232.9794915988573,485.91896325459317
6845,1043.178,1538.7937162974602,1.4385,,2213.5547608938964,485.9268372703412
6846,1043.3304,1538.9700191261181,1.4307,,2201.804406363737,485.92880577427815
6847,1043.4828,1539.2272306531693,1.4326,,2205.0969306337306,485.92880577427815
6848,1043.6353,1539.404597146325,1.4355,,2209.8152992035493,485.92880577427815
6849,1043.7876,1539.662795077398,1.4443,,2223.7349749302857,485.9399606299212
6850,1043.9399,1538.4615384615383,1.4424,,2219.076923076923,485.93077427821527
6851,1044.0924,1539.3939393939395,1.4395,,2215.957575757576,485.92880577427815
6852,1044.2448,1536.5226596763623,1.4355,,2205.678277965418,485.92880577427815
6853,1044.3972,1536.5226596763623,1.4297,,2196.766446539295,485.92880577427815
6854,1044.5496,1536.5226596763623,1.4229,,2186.318092453496,485.92880577427815
6855,1044.702,1538.4615384615383,1.418,,2181.5384615384614,485.91896325459317
6856,1044.8544,1541.3400758533503,1.4189,,2187.0074336283187,485.9268372703412
6857,1045.0068,1544.3076455388357,1.4141,,2183.8054415564675,485.92880577427815
6858,1045.1592,1544.3076455388357,1.4141,,2183.8054415564675,485.92880577427815
6859,1045.3116,1541.3400758533503,1.416,,2182.537547408344,485.92880577427815
6860,1045.464,1539.3939393939395,1.4219,,2188.8642424242425,485.9399606299212
6861,1045.6165,1539.3939393939395,1.4229,,2190.4036363636365,485.93077427821527
6862,1045.7688,1544.7682748703617,1.4199,,2193.4164734884266,485.92880577427815
6863,1045.9211,1545.4329527371121,1.418,,2191.423926981225,485.9399606299212
6864,1046.0736,1541.3400758533503,1.4121,,2176.5263211125157,485.9209317585302
6865,1046.226,1546.7657094652254,1.416,,2190.220244602759,485.9268372703412
6866,1046.3784,1547.2094078293346,1.416,,2190.8485214863376,485.9399606299212
6867,1046.5308,1547.554787200153,1.417,,2192.885133462617,485.93077427821527
6868,1046.6832,1547.6693254396914,1.4141,,2188.5591931042677,485.92880577427815
6869,1046.8356,1547.8323277627953,1.417,,2193.278408439881,485.92880577427815
6870,1046.988,1547.9953300858995,1.4209,,2199.5465645190548,485.93897637795277
6871,1047.1404,1548.2571317762727,1.4209,,2199.918558540906,485.9209317585302
6872,1047.2928,1548.5189334666459,1.418,,2195.7998476557036,485.9370078740157
6873,1047.4452,1548.780735157019,1.416,,2193.073520982339,485.93077427821527
6874,1047.5977,1549.1430159440783,1.418,,2196.684796608703,485.92880577427815
6875,1047.75,1550.206416624563,1.4219,,2204.238503798466,485.92880577427815
6876,1047.9023,1552.0093104274567,1.4209,,2205.2500291863735,485.92880577427815
6877,1048.0548,1553.9990032742924,1.417,,2202.0165876396723,485.92880577427815
6878,1048.2072,1556.3901407979388,1.415,,2202.2920492290837,485.92880577427815
6879,1048.3596,1558.9557973635954,1.416,,2207.481409066851,485.9399606299212
6880,1048.512,1562.7058887258427,1.418,,2215.916950213245,485.93077427821527
6881,1048.6644,1568.4719958207531,1.416,,2220.9563460821864,485.92880577427815
6882,1048.8168,1575.937944345579,1.4199,,2237.674287176287,485.92880577427815
6883,1048.9692,1584.5201061945736,1.4219,,2253.029138998064,485.9399606299212
6884,1049.1216,1594.3582303088294,1.4229,,2268.6123259064334,485.93077427821527
6885,1049.274,1604.9549433303214,1.4219,,2282.085433921384,485.92880577427815
6886,1049.4264,1615.454961303649,1.4219,,2297.0154094776585,485.9399606299212
6887,1049.5789,1625.8583223840094,1.5238740000000002,,2477.60322516461,485.93077427821527
6888,1049.7312,1636.5523828455116,1.5272319999999997,,2499.395168757916,485.9399606299212
6889,1049.8835,1647.3455552961427,1.5321740000000004,,2524.020028840313,485.9209317585302
6890,1050.036,1658.5673925433885,1.5390480000000002,,2552.6148283591174,485.9370078740157
6891,1050.1884,1671.0532030667587,1.547406,,2585.797752744721,485.9419291338583
6892,1050.3408,1683.749748768603,1.5567039999999996,,2621.0999689070786,485.93077427821527
6893,1050.4932,1696.5603134035396,1.566664,,2657.939966838043,485.92880577427815
6894,1050.6456,1709.0969790191843,1.5760779999999996,,2693.6701484985974,485.92880577427815
6895,1050.798,1721.0706110106223,1.5860400000000001,,2729.6868318872876,485.92880577427815
6896,1050.9504,1732.2543910441348,1.596098,,2764.8477690367613,485.92880577427815
6897,1051.1028,1741.958848908219,1.6057839999999999,,2797.2096482352354,485.9498031496063
6898,1051.2552,1750.4799438446087,1.6143979999999996,,2825.971320382848,485.93405511811017
6899,1051.4076,1759.2161933663053,1.622346,,2854.057354443052,485.92880577427815
6900,1051.5601,1768.6018439229729,1.6309200000000001,,2884.448119290855,485.92880577427815
6901,1051.7124,1778.002536153945,1.640726,,2917.214989133717,485.92880577427815
6902,1051.8647,1786.6778817863335,1.6516439999999997,,2950.9558033851063,485.92880577427815
6903,1052.0172,1794.414358150441,1.6628539999999998,,2983.849093107893,485.9399606299212
6904,1052.1696,1801.7408432312868,1.6726779999999999,,3013.732270174422,485.9419291338583
6905,1052.322,1809.204006508308,1.68086,,3041.018646379555,485.9209317585302
