,DEPTH,CALI,DT-CKS,DT,GR,NPHI,PHIF,RFT,RHOB,RT,SAND,SP,SW,VSH,VP,AI
4569,696.3156,18.703,174.922,183.0,99.25,,,,2.0449,,,-61.0,,,1742.4909388184449,3563.219720789838
4570,696.468,18.813,173.3553,181.75,97.563,,,,2.0488,,,-59.5,,,1758.2387155166298,3602.279480350471
4571,696.6204,18.844,170.5252,179.0,93.813,,,,2.0586,,,-61.75,,,1787.4191028657347,3679.580965159402
4572,696.7728,18.75,166.7645,175.0,89.938,,,,2.0742,,,-61.094,,,1827.7271241781075,3791.07160097023
4573,696.9252,18.828,163.7165,171.37,92.625,,,,2.0859,,,-61.844,,,1861.7549239080972,3883.4345957799
4574,697.0776,18.953,162.6009,170.37,95.938,,,,2.0723,,,-61.719,,,1874.5283697691711,3884.585140672653
4575,697.23,18.75,162.7953,170.37,105.94,,,,2.0605,,,-61.813,,,1872.2899248319823,3857.8533901163
4576,697.3824,19.203,163.4464,171.75,112.31,,,,2.0488,,,-62.813,,,1864.8315288681792,3820.6668363451254
4577,697.5348,18.906,162.8216,170.75,111.56,,,,2.0547,,,-62.688,,,1871.9875004299186,3846.3727171333535
4578,697.6872,18.781,161.9836,170.0,103.19,,,,2.0605,,,-62.063,,,1881.6719717304716,3877.185097750637
4579,697.8396,19.016,161.1945,169.0,93.125,,,,2.0703,,,-61.563,,,1890.883373812382,3914.6958488037744
4580,697.992,19.0,161.3667,168.75,91.75,,,,2.0723,,,-61.813,,,1888.8655466090586,3914.2960722379516
4581,698.1444,19.0,162.9182,170.75,92.938,,,,2.0605,,,-62.188,,,1870.8775324058329,3854.943155522219
4582,698.2968,19.0,164.2968,172.12,97.875,,,,2.0547,,,-62.313,,,1855.1791635625284,3811.836627371927
4583,698.4492,19.156,165.118,173.12,102.06,,,,2.0508,,,-62.438,,,1845.9525914800324,3785.6795746072507
4584,698.6016,19.313,165.1725,173.12,100.13,,,,2.0566,,,-61.813,,,1845.3435045180038,3795.1334513917263
4585,698.754,19.406,164.9406,172.75,100.13,,,,2.0527,,,-62.094,,,1847.9379849473085,3793.26230170134
4586,698.9064,19.078,164.9741,172.75,99.75,,,,2.0469,,,-62.469,,,1847.5627386359436,3781.7761697139126
4587,699.0588,19.359,165.3633,173.12,106.19,,,,2.0469,,,-62.094,,,1843.2143045040827,3772.875359889407
4588,699.2112,19.125,165.8172,173.75,105.13,,,,2.0527,,,-62.188,,,1838.168778630926,3773.209051895702
4589,699.3636,18.859,165.6833,173.75,104.88,,,,2.0625,,,-61.969,,,1839.6543284688319,3794.2870524669656
4590,699.516,18.953,164.9555,172.75,101.44,,,,2.0508,,,-61.594,,,1847.7710655297944,3789.4089011885026
4591,699.6684,19.063,164.0831,172.37,99.0,,,,2.0449,,,-61.313,,,1857.5953282208832,3798.5966866788845
4592,699.8208,19.031,162.3604,170.12,93.25,,,,2.0469,,,-59.313,,,1877.3050571444762,3842.6557214690283
4593,699.9732,19.063,161.3454,169.12,95.813,,,,2.0586,,,-61.313,,,1889.114905042226,3888.931943519927
4594,700.1256,18.875,160.8333,168.75,95.063,,,,2.0645,,,-61.313,,,1895.1299264517982,3912.495733159737
4595,700.278,18.75,160.2423,168.12,99.25,,,,2.0586,,,-61.188,,,1902.1194778157828,3915.7031570315708
4596,700.4304,18.703,159.6562,167.5,92.563,,,,2.0566,,,-61.313,,,1909.102183316401,3926.25955020851
4597,700.5828,18.859,159.2538,167.0,93.5,,,,2.0586,,,-60.813,,,1913.9260727216554,3940.0082133048
4598,700.7352,18.719,159.2173,167.0,89.125,,,,2.0684,,,-62.938,,,1914.3648334697298,3959.672221548789
4599,700.8876,18.734,159.4907,167.12,92.438,,,,2.082,,,-60.844,,,1911.083216764363,3978.8752573034035
4600,701.04,18.672,160.3225,168.0,90.625,,,,2.082,,,-60.969,,,1901.1679583339833,3958.2316892513527
4601,701.1924,18.984,161.3908,169.12,90.188,,,,2.082,,,-61.344,,,1888.5834880302964,3932.0308220790766
4602,701.3448,18.672,162.2449,170.12,90.438,,,,2.0781,,,-61.25,,,1878.6414858032517,3904.0048716477377
4603,701.4972,18.641,162.9023,170.37,94.438,,,,2.0801,,,-61.719,,,1871.060138500193,3891.9921940942513
4604,701.6496,18.641,164.1545,172.0,101.69,,,,2.0684,,,-61.563,,,1856.787355814187,3840.5789667660647
4605,701.802,18.531,165.1637,172.75,103.56,,,,2.0488,,,-61.688,,,1845.4418252921191,3780.9412116584936
4606,701.9544,18.531,166.5618,174.12,105.94,,,,2.043,,,-61.594,,,1829.951405424293,3738.5907212818306
4607,702.1068,18.609,168.2946,176.0,101.44,,,,2.0449,,,-61.344,,,1811.1098038796254,3703.538437953446
4608,702.2592,18.578,169.8448,177.5,98.063,,,,2.0586,,,-61.719,,,1794.5795220106827,3694.3214040111916
4609,702.4116,18.531,171.1043,179.0,91.813,,,,2.0625,,,-60.969,,,1781.36960906301,3674.0748186924584
4610,702.564,18.516,171.7234,179.37,91.125,,,,2.0703,,,-61.219,,,1774.9473863200938,3674.6735738984903
4611,702.7164,18.5,172.6628,180.12,96.875,,,,2.0625,,,-61.813,,,1765.2904968528253,3640.911649758952
4612,702.8688,18.5,174.1526,182.0,103.56,,,,2.0527,,,-61.063,,,1750.189201883865,3592.6133747070103
4613,703.0212,18.516,175.1561,182.75,105.63,,,,2.0391,,,-61.063,,,1740.1620611557348,3548.3644589026585
4614,703.1736,18.5,176.3704,184.0,100.88,,,,2.0313,,,-60.188,,,1728.1811460426468,3510.4543619564283
4615,703.326,18.578,177.4695,185.37,92.125,,,,2.0391,,,-59.063,,,1717.4782145664465,3502.1098273224407
4616,703.4784,18.531,178.0069,185.5,88.25,,,,2.0469,,,-61.063,,,1712.2931751521992,3504.8929002190366
4617,703.6308,18.391,179.0072,186.75,90.0,,,,2.0547,,,-60.156,,,1702.724806599958,3498.5886601209336
4618,703.7832,18.375,179.8732,187.5,96.875,,,,2.0566,,,-60.781,,,1694.527033488035,3484.9642970714926
4619,703.9356,18.406,180.9004,188.5,100.06,,,,2.0547,,,-60.656,,,1684.9050637809537,3461.9744345507256
4620,704.088,18.469,181.9861,189.75,100.5,,,,2.0508,,,-61.031,,,1674.853189336988,3434.788920692295
4621,704.2404,18.297,182.7767,190.37,94.813,,,,2.0469,,,-63.156,,,1667.608617509781,3413.4280791807705
4622,704.3928,18.328,183.8585,191.37,95.625,,,,2.0391,,,-61.156,,,1657.7966207708646,3380.41308941387
4623,704.5452,18.578,185.1621,193.0,95.0,,,,2.0273,,,-61.656,,,1646.1252059681758,3337.1896300592825
4624,704.6976,18.453,185.9037,193.5,93.938,,,,2.0117,,,-61.031,,,1639.5585456341107,3298.2999262521403
4625,704.85,18.469,186.6249,194.37,90.625,,,,2.0137,,,-61.281,,,1633.2225764086143,3288.8203021140266
4626,705.0024,18.344,187.2558,194.75,89.0,,,,2.0293,,,-61.281,,,1627.7199424530509,3303.1320792199763
4627,705.1548,18.25,188.6272,196.0,89.75,,,,2.0059,,,-60.625,,,1615.8857259186375,3241.305177620195
4628,705.3072,18.156,190.2932,198.37,86.75,,,,1.9814,,,-60.75,,,1601.738790455991,3173.6852394095004
4629,705.4596,18.078,190.5947,198.12,88.688,,,,1.9648,,,-60.75,,,1599.2050146200288,3142.118012725433
4630,705.612,18.828,191.0564,198.75,91.0,,,,1.9717,,,-61.063,,,1595.3404335054988,3145.532732742792
4631,705.7644,18.25,191.5164,199.12,95.625,,,,1.9648,,,-61.563,,,1591.5086123172741,3126.9961214809805
4632,705.9168,17.922,192.2464,199.75,94.188,,,,1.9531,,,-61.438,,,1585.4653195066333,3096.5723155284054
4633,706.0692,17.906,193.1751,201.0,98.625,,,,1.9316,,,-62.188,,,1577.843107108525,3047.7617456908265
4634,706.2216,17.828,193.3041,201.12,97.625,,,,1.9434,,,-61.938,,,1576.790145682373,3064.3339691191236
4635,706.374,17.844,192.7591,200.5,98.563,,,,1.9443,,,-62.063,,,1581.2483042305137,3074.4210779153877
4636,706.5264,18.125,192.4488,199.75,97.688,,,,1.9434,,,-61.156,,,1583.797872473094,3077.9527853642107
4637,706.6788,18.094,192.9599,201.0,100.31,,,,1.9404,,,-59.906,,,1579.6028086664637,3065.061289936406
4638,706.8312,18.016,192.1495,200.0,99.5,,,,1.9443,,,-61.438,,,1586.2648614750494,3084.1747701659383
4639,706.9836,18.016,189.9921,198.37,98.25,,,,1.9639,,,-61.313,,,1604.2772304743198,3150.6400529285165
4640,707.136,18.234,186.2564,193.75,94.688,,,,1.9834,,,-61.313,,,1636.4538346064885,3245.742535558509
4641,707.2884,18.234,183.8515,191.5,95.5,,,,2.0117,,,-61.281,,,1657.8597400619524,3335.1164390826293
4642,707.4408,18.188,183.0794,190.0,91.563,,,,2.0,,,-61.281,,,1664.8514251193744,3329.702850238749
4643,707.5932,18.109,184.825,192.5,91.688,,,,1.9902,,,-62.531,,,1649.1275530907617,3282.093656161234
4644,707.7456,18.25,185.5639,194.0,88.688,,,,1.9951,,,-61.156,,,1642.5608644784897,3277.073180721035
4645,707.898,18.453,182.7557,191.12,87.0,,,,2.0195,,,-61.531,,,1667.8002382415434,3368.122581128797
4646,708.0504,18.547,178.4842,185.75,88.688,,,,2.043,,,-61.781,,,1707.7141842247102,3488.860078371083
4647,708.2028,18.594,176.777,184.0,89.938,,,,2.0391,,,-61.656,,,1724.2062032956778,3515.8288691402163
4648,708.3552,18.578,177.3628,184.75,91.438,,,,2.0352,,,-62.156,,,1718.5114353178908,3497.5144731589717
4649,708.5076,18.516,178.4552,186.37,92.5,,,,2.0313,,,-61.781,,,1707.9916976361576,3469.4435354083266
4650,708.66,18.766,178.017,186.0,97.063,,,,2.0293,,,-62.156,,,1712.1960262222149,3474.5593960127408
4651,708.8124,18.328,176.1954,184.0,102.44,,,,2.0176,,,-62.406,,,1729.8976023210594,3490.241402442969
4652,708.9648,18.281,174.1926,181.75,100.63,,,,2.0039,,,-62.25,,,1749.7873043975462,3506.3987792822427
4653,709.1172,18.422,173.2812,180.5,101.13,,,,1.999,,,-62.625,,,1758.9905887078344,3516.222186826961
4654,709.2696,18.203,173.5622,181.5,97.688,,,,2.0,,,-61.625,,,1756.142754585964,3512.285509171928
4655,709.422,18.0,172.8024,180.5,99.313,,,,2.0176,,,-61.375,,,1763.8643907723504,3558.7727948222937
4656,709.5744,18.094,171.8602,179.37,94.188,,,,2.0254,,,-61.156,,,1773.5345356283772,3592.116848461715
4657,709.7268,18.188,171.3618,179.0,96.313,,,,2.0352,,,-60.656,,,1778.6928008459297,3619.995588281636
4658,709.8792,18.141,170.9117,178.5,93.438,,,,2.0254,,,-60.563,,,1783.3770303612919,3612.0518372937604
4659,710.0316,18.125,170.68,178.12,94.063,,,,2.0137,,,-59.938,,,1785.7979845324583,3596.061401453011
4660,710.184,18.234,171.0632,178.5,90.25,,,,1.999,,,-58.688,,,1781.797604627997,3561.8134116513666
4661,710.3364,17.719,172.1086,179.37,92.0,,,,1.9961,,,-60.688,,,1770.9748379802056,3535.0428740922885
4662,710.4888,17.625,173.6936,181.37,96.438,,,,1.9854,,,-59.813,,,1754.8142245885858,3484.008161498178
4663,710.6412,17.875,174.6428,182.12,96.688,,,,1.9814,,,-60.313,,,1745.276644671295,3458.091143751704
4664,710.7936,17.781,175.5697,183.0,96.438,,,,1.9707,,,-59.969,,,1736.0626577365,3421.25867960132
4665,710.946,17.594,176.606,184.12,93.938,,,,1.9609,,,-60.063,,,1725.875678063033,3384.269617113802
4666,711.0984,17.672,177.575,185.0,93.938,,,,1.9512,,,-60.688,,,1716.457834717725,3349.152527101225
4667,711.2508,17.594,178.7738,186.12,94.125,,,,1.9453,,,-60.938,,,1704.947816738247,3316.6349879009117
4668,711.4032,17.719,179.9369,187.75,94.938,,,,1.9512,,,-60.813,,,1693.9271489060886,3305.19065294556
4669,711.5556,17.594,180.0546,187.5,98.688,,,,1.9512,,,-60.844,,,1692.8198446471238,3303.030080875468
4670,711.708,17.625,179.7464,187.75,99.75,,,,1.9512,,,-61.344,,,1695.7224178064207,3308.6935816238883
4671,711.8604,17.922,178.337,185.75,96.125,,,,1.9482,,,-61.594,,,1709.1237376427775,3329.714865675659
4672,712.0128,17.875,177.1671,185.0,96.938,,,,1.959,,,-61.063,,,1720.4097148962758,3370.2826314818044
4673,712.1652,18.109,175.132,183.12,101.19,,,,1.958,,,-61.219,,,1740.4015257063243,3407.706187332983
4674,712.3176,18.203,172.3009,179.75,104.88,,,,1.9785,,,-61.094,,,1768.998304709958,3499.9631458686517
4675,712.47,18.078,170.0936,178.0,101.31,,,,1.9775,,,-61.094,,,1791.9545473786197,3543.5901174412206
4676,712.6224,17.922,167.2693,175.12,88.313,,,,1.9863,,,-61.125,,,1822.21124856743,3619.458203029486
4677,712.7748,17.938,164.202,171.75,86.688,,,,1.999,,,-60.375,,,1856.2502283772426,3710.644206526108
4678,712.9272,17.922,161.7944,169.5,88.313,,,,2.0254,,,-60.844,,,1883.8723713552508,3815.595100942925
4679,713.0796,18.422,159.7842,167.12,96.5,,,,2.0625,,,-60.875,,,1907.572838866421,3934.3689801619935
4680,713.232,18.422,158.3239,166.37,90.75,,,,2.0801,,,-60.844,,,1925.1673310220376,4004.54056525894
4681,713.3844,18.047,155.9863,163.37,85.875,,,,2.0938,,,-60.563,,,1954.0177566876066,4091.3223789525105
4682,713.5368,18.328,154.3502,162.0,86.25,,,,2.0977,,,-58.844,,,1974.7301914736747,4142.391522654328
4683,713.6892,18.375,152.6222,160.37,89.188,,,,2.0859,,,-61.094,,,1997.0882348701566,4165.72634911566
4684,713.8416,18.328,151.1375,158.12,90.5,,,,2.0781,,,-60.438,,,2016.706641303449,4190.918071292697
4685,713.994,19.016,152.069,159.0,91.188,,,,2.0645,,,-60.938,,,2004.3532869947196,4137.987361000598
4686,714.1464,18.328,154.2072,162.0,93.438,,,,2.0605,,,-60.969,,,1976.5614056931195,4072.704776430673
4687,714.2988,18.078,155.2164,162.37,99.188,,,,2.0469,,,-60.969,,,1963.710020332903,4019.518040619419
4688,714.4512,18.078,156.5347,164.0,95.75,,,,2.0449,,,-62.594,,,1947.1720966661069,3981.7722204725223
4689,714.6036,17.922,157.4963,165.0,99.25,,,,2.0449,,,-60.344,,,1935.2835590423394,3957.46134988568
4690,714.756,17.969,157.9569,165.37,95.25,,,,2.0508,,,-60.75,,,1929.6403006136486,3957.306328498471
4691,714.9084,17.891,158.6064,165.75,99.0,,,,2.0488,,,-60.875,,,1921.7383409496715,3937.257512937687
4692,715.0608,18.109,160.1777,167.37,97.375,,,,2.0371,,,-60.75,,,1902.8866065625866,3876.3703062286454
4693,715.2132,18.047,162.3128,169.5,100.38,,,,2.0117,,,-61.25,,,1877.8555973404439,3777.6821051697707
4694,715.3656,17.969,164.6943,172.0,104.13,,,,1.9902,,,-61.156,,,1850.7015725498698,3683.2662696887505
4695,715.518,17.922,166.8246,174.12,106.19,,,,1.9824,,,-61.375,,,1827.0686697285653,3621.9809308699078
4696,715.6704,17.875,168.6208,176.0,107.69,,,,1.9795,,,-60.594,,,1807.606179071621,3578.1564314722737
4697,715.8228,17.875,170.2353,177.37,108.0,,,,1.9795,,,-60.813,,,1790.46296508421,3544.2214393841937
4698,715.9752,17.938,172.343,179.5,107.94,,,,1.9775,,,-61.719,,,1768.5661732707451,3497.3396076428985
4699,716.1276,17.797,174.7196,182.0,107.94,,,,1.9844,,,-61.094,,,1744.509488345898,3461.8046286736
4700,716.28,17.844,176.8724,184.12,106.69,,,,1.9854,,,-61.563,,,1723.2762149436544,3421.3925971491317
4701,716.4324,17.891,178.6683,186.12,111.69,,,,1.9824,,,-61.813,,,1705.954553773669,3381.8843074009214
4702,716.5848,17.969,179.6428,187.12,116.94,,,,1.9736,,,-61.563,,,1696.7003408987168,3348.6077927977076
4703,716.7372,18.078,180.0284,187.37,120.19,,,,1.9766,,,-62.344,,,1693.0662051098604,3346.51466102015
4704,716.8896,18.0,180.4444,187.75,119.81,,,,1.9766,,,-60.938,,,1689.1629776263492,3338.7995415762416
4705,717.042,18.016,180.8979,188.37,118.56,,,,1.9824,,,-60.938,,,1684.928349085313,3340.2019592267243
4706,717.1944,18.047,181.0183,188.37,116.37,,,,1.9893,,,-61.438,,,1683.807659225614,3349.5985764975144
4707,717.3468,18.094,181.1037,188.5,110.81,,,,1.998,,,-62.281,,,1683.0136546078297,3362.661281906444
4708,717.4992,18.203,180.905,188.5,107.44,,,,2.002,,,-62.5,,,1684.8622205024737,3373.094165445952
4709,717.6516,18.234,180.2298,187.5,103.56,,,,2.0,,,-61.75,,,1691.174267518468,3382.348535036936
4710,717.804,18.344,179.8272,187.37,105.63,,,,2.0098,,,-62.125,,,1694.960495408926,3406.531603672859
4711,717.9564,18.297,179.3114,186.5,104.25,,,,2.0273,,,-61.875,,,1699.8361509641886,3446.0778288496995
4712,718.1088,18.203,179.5248,186.75,108.5,,,,2.0371,,,-61.875,,,1697.815566428705,3458.6200903719155
4713,718.2612,18.203,179.8256,187.5,107.81,,,,2.0391,,,-62.656,,,1694.9755763361834,3456.2246977071113
4714,718.4136,18.328,179.0289,186.5,109.5,,,,2.043,,,-62.031,,,1702.5184202103683,3478.2451324897825
4715,718.566,18.672,177.9749,185.37,112.56,,,,2.0508,,,-63.188,,,1712.60104655207,3512.2022262689857
4716,718.7184,18.797,177.2738,184.5,108.31,,,,2.0605,,,-64.313,,,1719.3742109663133,3542.770561696089
4717,718.8708,18.453,177.5326,184.5,105.81,,,,2.0645,,,-61.313,,,1716.86777527057,3544.4735220460916
4718,719.0232,18.422,178.54,186.12,97.438,,,,2.0664,,,-61.313,,,1707.1804637616221,3527.7177103170156
4719,719.1756,18.531,178.682,186.0,95.375,,,,2.0703,,,-60.688,,,1705.8237539315658,3531.5669177645204
4720,719.328,18.672,178.337,186.0,98.625,,,,2.0723,,,-60.938,,,1709.1237376427775,3541.8171215171274
4721,719.4804,18.453,177.6634,184.5,97.75,,,,2.0684,,,-60.969,,,1715.603776579757,3548.5548514775696
4722,719.6328,18.5,178.8649,185.75,100.69,,,,2.0664,,,-60.688,,,1704.079447672517,3521.309770670489
4723,719.7852,18.484,181.3003,188.37,94.875,,,,2.0625,,,-61.188,,,1681.188613587512,3467.4515155242434
4724,719.9376,18.453,182.9161,191.0,96.563,,,,2.0664,,,-60.813,,,1666.337736262691,3443.3202982132243
4725,720.09,18.328,181.8017,189.12,95.25,,,,2.0723,,,-60.313,,,1676.5519794369359,3474.318666987162
4726,720.2424,18.297,180.6163,188.0,99.625,,,,2.0742,,,-59.969,,,1687.5553313848197,3500.3272683583928
4727,720.3948,18.234,180.0698,187.0,98.313,,,,2.0742,,,-57.469,,,1692.6769508268462,3510.9505314050443
4728,720.5472,18.281,181.6566,188.0,96.125,,,,2.0625,,,-60.219,,,1677.891141857769,3460.6504800816488
4729,720.6996,18.297,185.0555,192.75,95.063,,,,2.0469,,,-60.063,,,1647.0734455339075,3371.394635663355
4730,720.852,18.313,186.424,193.75,94.688,,,,2.043,,,-60.188,,,1634.9826202634854,3340.269493198301
4731,721.0044,18.047,187.2229,194.12,99.0,,,,2.0449,,,-60.219,,,1628.0059757647168,3329.1094198412698
4732,721.1568,18.172,188.7354,196.0,95.313,,,,2.0449,,,-59.688,,,1614.959355796528,3302.4303866683204
4733,721.3092,18.078,190.0695,197.12,93.625,,,,2.0137,,,-61.813,,,1603.623937559682,3229.217523063932
4734,721.4616,17.891,191.4134,198.75,94.5,,,,1.9766,,,-59.938,,,1592.3650068386016,3147.46867251718
4735,721.614,17.5,192.2558,199.37,99.563,,,,1.9531,,,-60.625,,,1585.3878010442338,3096.420914219493
4736,721.7664,17.469,193.0718,200.37,103.56,,,,1.9463,,,-60.75,,,1578.6873070018512,3072.5991056177027
4737,721.9188,17.422,193.7387,200.75,98.313,,,,1.9531,,,-61.0,,,1573.2530465002606,3072.7205251196588
4738,722.0712,17.406,194.7019,202.0,99.188,,,,1.957,,,-61.875,,,1565.4700852944939,3063.6249569213246
4739,722.2236,17.469,195.3316,202.5,98.625,,,,1.9648,,,-62.0,,,1560.4234030745665,3065.9199023609085
4740,722.376,17.594,195.7992,203.12,105.88,,,,1.957,,,-62.031,,,1556.6968608656214,3046.455756714021
4741,722.5284,17.734,195.8577,203.12,108.69,,,,1.957,,,-61.875,,,1556.2318969333348,3045.545822298536
4742,722.6808,17.547,195.8129,203.0,115.37,,,,1.957,,,-62.0,,,1556.5879469636575,3046.2426122078778
4743,722.8332,17.578,195.7352,203.12,110.94,,,,1.9619,,,-62.875,,,1557.205857709804,3055.082172240864
4744,722.9856,17.672,195.2414,202.5,108.25,,,,1.9619,,,-62.375,,,1561.144306484178,3062.809014891309
4745,723.138,17.766,194.5516,202.0,107.81,,,,1.9688,,,-62.5,,,1566.6794824612082,3084.4785650696267
4746,723.2904,17.797,193.3775,200.75,110.38,,,,1.9912,,,-62.469,,,1576.191645874003,3138.512805264315
4747,723.4428,17.922,192.1303,199.37,108.63,,,,2.0195,,,-61.625,,,1586.4233803830004,3203.782016683469
4748,723.5952,18.078,191.2332,198.5,107.13,,,,2.0332,,,-62.25,,,1593.8655003419908,3240.6473352953353
4749,723.7476,17.906,190.6447,197.75,107.63,,,,2.0313,,,-60.344,,,1598.7855943543145,3247.613177811919
4750,723.9,17.953,190.1448,197.75,104.63,,,,2.0273,,,-61.344,,,1602.988880053517,3249.739356532495
4751,724.0524,17.922,188.8884,196.0,101.44,,,,2.0273,,,-61.844,,,1613.651235332609,3271.355149389798
4752,724.2048,17.984,188.1767,195.37,103.19,,,,2.0488,,,-61.219,,,1619.754199111792,3318.5524031402397
4753,724.3572,18.078,187.9517,195.0,107.44,,,,2.0566,,,-61.469,,,1621.693232889088,3335.1743027596985
4754,724.5096,18.047,188.2885,195.37,105.38,,,,2.0684,,,-61.469,,,1618.79243819989,3348.310279172653
4755,724.662,18.141,188.7442,196.0,107.63,,,,2.0586,,,-62.094,,,1614.8840600134997,3324.400325943791
4756,724.8144,18.188,188.6787,196.0,108.88,,,,2.0547,,,-63.438,,,1615.4446686350925,3319.2541606445247
4757,724.9668,17.969,188.1989,195.37,109.94,,,,2.0449,,,-63.438,,,1619.5631324093818,3311.844649463945
4758,725.1192,18.172,188.2102,195.0,104.0,,,,2.0391,,,-62.844,,,1619.4658950471337,3302.25290659061
4759,725.2716,18.047,189.2694,196.37,100.44,,,,2.0352,,,-62.469,,,1610.4029494466618,3277.4920827138462
4760,725.424,17.938,190.353,197.37,101.06,,,,2.0313,,,-62.563,,,1601.2355991237332,3252.5898725000393
4761,725.5764,17.938,191.2585,198.5,97.813,,,,2.0391,,,-62.563,,,1593.6546611000297,3249.6212194490704
4762,725.7288,18.25,191.6651,198.75,98.063,,,,2.0391,,,-61.969,,,1590.2738683255325,3242.727444902593
4763,725.8812,18.328,191.9891,199.12,96.188,,,,2.0469,,,-61.969,,,1587.5901288146044,3249.6382346706137
4764,726.0336,18.281,192.6204,199.37,98.688,,,,2.041,,,-61.969,,,1582.386912289664,3229.6516879832043
4765,726.186,18.281,193.8488,201.12,99.0,,,,2.0391,,,-62.188,,,1572.359488426031,3206.1982328495196
4766,726.3384,18.234,194.6236,201.5,96.0,,,,2.0313,,,-62.219,,,1566.0998974430643,3181.2187216760963
4767,726.4908,18.172,195.5267,202.75,96.625,,,,2.0215,,,-62.094,,,1558.8663850001049,3151.2483972777122
4768,726.6432,18.266,195.8748,203.0,100.0,,,,2.0273,,,-62.594,,,1556.096036856196,3154.6734955185657
4769,726.7956,18.031,195.9647,203.12,103.38,,,,2.0156,,,-62.5,,,1555.3821683190902,3135.0282984639584
4770,726.948,18.031,196.0229,203.0,104.75,,,,2.0215,,,-61.969,,,1554.920368997704,3143.2715259288584
4771,727.1004,18.016,196.1515,203.5,99.938,,,,2.0078,,,-61.563,,,1553.9009388151505,3119.922304953059
4772,727.2528,18.031,195.6486,202.75,100.69,,,,2.0195,,,-59.188,,,1557.8951242176024,3146.1692033574477
4773,727.4052,18.016,195.2658,202.37,99.438,,,,2.0156,,,-61.969,,,1560.9492292044997,3146.2492663845896
4774,727.5576,18.031,194.8762,202.12,98.063,,,,2.0234,,,-61.188,,,1564.0699069460509,3164.7390497146393
4775,727.71,17.984,194.5282,201.37,98.563,,,,2.0215,,,-61.688,,,1566.867939969629,3167.4235406486055
4776,727.8624,17.969,194.8653,202.0,100.75,,,,2.0176,,,-61.469,,,1564.1573948773846,3155.843959904611
4777,728.0148,18.125,195.0856,202.12,101.13,,,,2.0176,,,-61.344,,,1562.391073456985,3152.2802298068127
